"Lat.decimal","Long.decimal","IRN","ZF_PF_no.","Former_Museum_no.","IRN_Residue_OBD","Sea_Depth_meters_NOAA","Ocean_Sea","Sample_depth_min_cm","Sample_depth_max_cm","Vessel","Collection_date","slide_no_check","species","total_ind","ind_diam","pop_max_diam","pop_min_diam","ind_asp_ratio","ind_area","ind_area_mm","ind_area_sqrt","ind_area_log","pop_mean","pop_mean_log","pop_mean_sqrt","pop_median","pop_median_log","pop_median_sqrt","pop_95q","pop_95q_log","pop_95q_sqrt","pop_max","pop_max_log","pop_max_sqrt","pop_min","pop_min_log","pop_min_sqrt","pop_sd","pop_sd_log","pop_sd_sqrt","pop_mad","pop_mad_log","pop_mad_sqrt","sample","ocean"
-21.25,-14.03333,5465316,6316,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6316,"conglobatus",42,780.9051,963.24914,578.89244,1.1683,400096.2348,0.4001,632.53161,12.89946,393721.93937,12.86434,624.49823,375291.1602,12.83526,612.58041,519343.64388,13.16027,720.64649,596666.3832,13.29911,772.44183,217524.4956,12.29007,466.39521,78162.21468,0.19816,61.76346,72525.65423,0.20606,61.21624,23,"Atlantic"
-21.25,-14.03333,5465316,6316,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6316,"conglobatus",42,789.09628,963.24914,578.89244,1.11274,417243.1212,0.41724,645.94359,12.94142,393721.93937,12.86434,624.49823,375291.1602,12.83526,612.58041,519343.64388,13.16027,720.64649,596666.3832,13.29911,772.44183,217524.4956,12.29007,466.39521,78162.21468,0.19816,61.76346,72525.65423,0.20606,61.21624,23,"Atlantic"
-21.25,-14.03333,5465316,6316,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6316,"conglobatus",42,727.93044,963.24914,578.89244,1.0964,363519.3168,0.36352,602.92563,12.80359,393721.93937,12.86434,624.49823,375291.1602,12.83526,612.58041,519343.64388,13.16027,720.64649,596666.3832,13.29911,772.44183,217524.4956,12.29007,466.39521,78162.21468,0.19816,61.76346,72525.65423,0.20606,61.21624,23,"Atlantic"
-21.25,-14.03333,5465316,6316,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6316,"conglobatus",42,951.32405,963.24914,578.89244,1.17219,561340.8684,0.56134,749.22685,13.23808,393721.93937,12.86434,624.49823,375291.1602,12.83526,612.58041,519343.64388,13.16027,720.64649,596666.3832,13.29911,772.44183,217524.4956,12.29007,466.39521,78162.21468,0.19816,61.76346,72525.65423,0.20606,61.21624,23,"Atlantic"
-21.25,-14.03333,5465316,6316,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6316,"conglobatus",42,805.76998,963.24914,578.89244,1.13466,431787.3552,0.43179,657.10528,12.97569,393721.93937,12.86434,624.49823,375291.1602,12.83526,612.58041,519343.64388,13.16027,720.64649,596666.3832,13.29911,772.44183,217524.4956,12.29007,466.39521,78162.21468,0.19816,61.76346,72525.65423,0.20606,61.21624,23,"Atlantic"
-21.25,-14.03333,5465316,6316,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6316,"conglobatus",42,795.11732,963.24914,578.89244,1.09843,417915.4176,0.41792,646.46378,12.94303,393721.93937,12.86434,624.49823,375291.1602,12.83526,612.58041,519343.64388,13.16027,720.64649,596666.3832,13.29911,772.44183,217524.4956,12.29007,466.39521,78162.21468,0.19816,61.76346,72525.65423,0.20606,61.21624,23,"Atlantic"
-21.25,-14.03333,5465657,6657,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6657,"siphonifera",6,716.5622,806.88443,586.54585,1.24155,302386.9392,0.30239,549.89721,12.61946,250338.3288,12.41499,498.37434,233789.409,12.36153,483.43987,315661.4649,12.66213,561.79558,320086.3068,12.67635,565.7617,203805.6552,12.22492,451.4484,49407.76608,0.19134,48.51411,41216.95399,0.18682,43.86447,23,"Atlantic"
-21.25,-14.03333,5465657,6657,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6657,"siphonifera",6,649.93984,806.88443,586.54585,1.31205,242179.8012,0.24218,492.11767,12.39744,250338.3288,12.41499,498.37434,233789.409,12.36153,483.43987,315661.4649,12.66213,561.79558,320086.3068,12.67635,565.7617,203805.6552,12.22492,451.4484,49407.76608,0.19134,48.51411,41216.95399,0.18682,43.86447,23,"Atlantic"
-21.25,-14.03333,5465657,6657,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6657,"siphonifera",6,595.58337,806.88443,586.54585,1.37038,203805.6552,0.20381,451.4484,12.22492,250338.3288,12.41499,498.37434,233789.409,12.36153,483.43987,315661.4649,12.66213,561.79558,320086.3068,12.67635,565.7617,203805.6552,12.22492,451.4484,49407.76608,0.19134,48.51411,41216.95399,0.18682,43.86447,23,"Atlantic"
-21.25,-14.03333,5465657,6657,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6657,"siphonifera",6,633.04705,806.88443,586.54585,1.29714,225399.0168,0.2254,474.76206,12.32563,250338.3288,12.41499,498.37434,233789.409,12.36153,483.43987,315661.4649,12.66213,561.79558,320086.3068,12.67635,565.7617,203805.6552,12.22492,451.4484,49407.76608,0.19134,48.51411,41216.95399,0.18682,43.86447,23,"Atlantic"
-21.25,-14.03333,5465657,6657,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6657,"siphonifera",6,586.54585,806.88443,586.54585,1.23792,208172.2536,0.20817,456.25898,12.24612,250338.3288,12.41499,498.37434,233789.409,12.36153,483.43987,315661.4649,12.66213,561.79558,320086.3068,12.67635,565.7617,203805.6552,12.22492,451.4484,49407.76608,0.19134,48.51411,41216.95399,0.18682,43.86447,23,"Atlantic"
-21.25,-14.03333,5465657,6657,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6657,"siphonifera",6,806.88443,806.88443,586.54585,1.53295,320086.3068,0.32009,565.7617,12.67635,250338.3288,12.41499,498.37434,233789.409,12.36153,483.43987,315661.4649,12.66213,561.79558,320086.3068,12.67635,565.7617,203805.6552,12.22492,451.4484,49407.76608,0.19134,48.51411,41216.95399,0.18682,43.86447,23,"Atlantic"
-21.25,-14.03333,5465607,6607,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6607,"obliquiloculata",4,457.00241,474.38336,350.16788,1.10175,150647.6448,0.15065,388.13354,11.9227,127836.162,11.73648,355.65609,137005.353,11.82659,370.03272,149601.25872,11.91559,386.76959,150647.6448,11.9227,388.13354,86686.2972,11.37005,294.42537,28697.87806,0.25161,42.34636,15054.82182,0.10734,20.09565,23,"Atlantic"
-21.25,-14.03333,5465607,6607,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6607,"obliquiloculata",4,438.78966,474.38336,350.16788,1.15558,130338.9684,0.13034,361.02489,11.77789,127836.162,11.73648,355.65609,137005.353,11.82659,370.03272,149601.25872,11.91559,386.76959,150647.6448,11.9227,388.13354,86686.2972,11.37005,294.42537,28697.87806,0.25161,42.34636,15054.82182,0.10734,20.09565,23,"Atlantic"
-21.25,-14.03333,5465607,6607,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6607,"obliquiloculata",4,474.38336,474.38336,350.16788,1.12591,143671.7376,0.14367,379.04055,11.87529,127836.162,11.73648,355.65609,137005.353,11.82659,370.03272,149601.25872,11.91559,386.76959,150647.6448,11.9227,388.13354,86686.2972,11.37005,294.42537,28697.87806,0.25161,42.34636,15054.82182,0.10734,20.09565,23,"Atlantic"
-21.25,-14.03333,5465607,6607,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",6607,"obliquiloculata",4,350.16788,474.38336,350.16788,1.07688,86686.2972,0.08669,294.42537,11.37005,127836.162,11.73648,355.65609,137005.353,11.82659,370.03272,149601.25872,11.91559,386.76959,150647.6448,11.9227,388.13354,86686.2972,11.37005,294.42537,28697.87806,0.25161,42.34636,15054.82182,0.10734,20.09565,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,860.01118,1061.41213,373.3252,1.15781,479320.7076,0.47932,692.32991,13.08013,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,848.82392,1061.41213,373.3252,1.33184,423060.8148,0.42306,650.43125,12.95527,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,692.1953,1061.41213,373.3252,1.34806,289473.5232,0.28947,538.02744,12.57582,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,544.77114,1061.41213,373.3252,1.39888,172001.376,0.172,414.73049,12.05526,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,876.70283,1061.41213,373.3252,1.35116,454818.4992,0.45482,674.40233,13.02765,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,743.38482,1061.41213,373.3252,1.25752,322376.1084,0.32238,567.78174,12.68347,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,690.16808,1061.41213,373.3252,1.32244,282158.1396,0.28216,531.1856,12.55022,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,481.5762,1061.41213,373.3252,1.25097,148664.0376,0.14866,385.56976,11.90944,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,443.7375,1061.41213,373.3252,1.54431,98914.104,0.09891,314.50613,11.50201,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,685.87736,1061.41213,373.3252,1.49283,253595.5272,0.2536,503.58269,12.4435,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,905.94745,1061.41213,373.3252,1.24921,508835.1852,0.50884,713.32684,13.13988,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,950.17586,1061.41213,373.3252,1.24771,540539.6184,0.54054,735.21399,13.20032,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,524.98404,1061.41213,373.3252,1.1064,180960.8904,0.18096,425.39498,12.10604,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,777.81759,1061.41213,373.3252,1.2485,383022.5688,0.38302,618.88817,12.85585,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,827.21093,1061.41213,373.3252,1.30801,407917.5048,0.40792,638.6842,12.91882,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,665.90495,1061.41213,373.3252,1.38275,248543.3196,0.24854,498.54119,12.42337,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,904.87776,1061.41213,373.3252,1.37348,455417.5752,0.45542,674.84633,13.02897,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,694.10152,1061.41213,373.3252,1.23301,301534.92,0.30153,549.12195,12.61664,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,463.43867,1061.41213,373.3252,1.11333,144543.726,0.14454,380.18907,11.88134,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,695.07422,1061.41213,373.3252,1.23277,307379.2392,0.30738,554.41793,12.63584,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,967.94022,1061.41213,373.3252,1.18999,572523.6204,0.57252,756.65291,13.25781,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,859.54279,1061.41213,373.3252,1.35234,429191.3592,0.42919,655.12698,12.96966,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,373.3252,1061.41213,373.3252,1.26225,83830.7016,0.08383,289.53532,11.33655,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,689.08704,1061.41213,373.3252,1.32414,275415.2064,0.27542,524.80016,12.52604,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,877.81443,1061.41213,373.3252,1.31995,446864.1012,0.44686,668.47895,13.01001,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,618.06483,1061.41213,373.3252,1.23214,242585.8416,0.24259,492.53004,12.39911,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,924.98307,1061.41213,373.3252,1.23892,557886.1968,0.55789,746.9178,13.23191,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,682.0673,1061.41213,373.3252,1.44932,264558.618,0.26456,514.35262,12.48582,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,715.22328,1061.41213,373.3252,1.25462,320332.5936,0.32033,565.97932,12.67712,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,890.30563,1061.41213,373.3252,1.34656,463072.4352,0.46307,680.49426,13.04564,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,798.13792,1061.41213,373.3252,1.32132,361881.8424,0.36188,601.56616,12.79907,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,1061.41213,1061.41213,373.3252,1.26183,684823.7448,0.68482,827.54078,13.43692,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271452,5751,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5751,"menardii",33,710.60151,1061.41213,373.3252,1.38036,288741.3192,0.28874,537.34655,12.57329,345296.51411,12.64663,573.4089,320332.5936,12.67712,565.97932,563741.16624,13.24227,750.81184,684823.7448,13.43692,827.54078,83830.7016,11.33655,289.53532,145939.09617,0.50047,130.43898,161394.00588,0.43372,132.17032,23,"Atlantic"
-21.25,-14.03333,5271536,5826,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5826,"truncatulinoides",2,782.35283,782.35283,670.42778,1.10183,427187.7828,0.42719,653.59604,12.96498,357671.6694,12.76812,595.19863,357671.6694,12.76812,595.19863,420236.17146,12.94529,647.7563,427187.7828,12.96498,653.59604,288155.556,12.57126,536.80123,98310.63037,0.2784,82.5864,103064.58973,0.29187,86.58,23,"Atlantic"
-21.25,-14.03333,5271536,5826,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5826,"truncatulinoides",2,670.42778,782.35283,670.42778,1.2278,288155.556,0.28816,536.80123,12.57126,357671.6694,12.76812,595.19863,357671.6694,12.76812,595.19863,420236.17146,12.94529,647.7563,427187.7828,12.96498,653.59604,288155.556,12.57126,536.80123,98310.63037,0.2784,82.5864,103064.58973,0.29187,86.58,23,"Atlantic"
-21.25,-14.03333,5271703,5971,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5971,"inflata",9,490.34256,555.67714,304.24316,1.07312,165997.3032,0.166,407.42767,12.01973,131842.5752,11.71668,356.82674,122477.76,11.71568,349.96823,201746.16504,12.2145,449.13207,205516.35,12.23328,453.33911,60373.548,11.00831,245.71029,50164.51048,0.41986,71.28751,64522.07475,0.45077,85.18936,23,"Atlantic"
-21.25,-14.03333,5271703,5971,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5971,"inflata",9,431.67032,555.67714,304.24316,1.22183,121459.3308,0.12146,348.51016,11.70733,131842.5752,11.71668,356.82674,122477.76,11.71568,349.96823,201746.16504,12.2145,449.13207,205516.35,12.23328,453.33911,60373.548,11.00831,245.71029,50164.51048,0.41986,71.28751,64522.07475,0.45077,85.18936,23,"Atlantic"
-21.25,-14.03333,5271703,5971,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5971,"inflata",9,442.45308,555.67714,304.24316,1.26585,124448.0544,0.12445,352.77196,11.73164,131842.5752,11.71668,356.82674,122477.76,11.71568,349.96823,201746.16504,12.2145,449.13207,205516.35,12.23328,453.33911,60373.548,11.00831,245.71029,50164.51048,0.41986,71.28751,64522.07475,0.45077,85.18936,23,"Atlantic"
-21.25,-14.03333,5271703,5971,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5971,"inflata",9,304.24316,555.67714,304.24316,1.2502,60373.548,0.06037,245.71029,11.00831,131842.5752,11.71668,356.82674,122477.76,11.71568,349.96823,201746.16504,12.2145,449.13207,205516.35,12.23328,453.33911,60373.548,11.00831,245.71029,50164.51048,0.41986,71.28751,64522.07475,0.45077,85.18936,23,"Atlantic"
-21.25,-14.03333,5271703,5971,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5971,"inflata",9,555.67714,555.67714,304.24316,1.19806,205516.35,0.20552,453.33911,12.23328,131842.5752,11.71668,356.82674,122477.76,11.71568,349.96823,201746.16504,12.2145,449.13207,205516.35,12.23328,453.33911,60373.548,11.00831,245.71029,50164.51048,0.41986,71.28751,64522.07475,0.45077,85.18936,23,"Atlantic"
-21.25,-14.03333,5271703,5971,"M.408",34991,-3740,"Atlantic ocean",NA,NA,"HMS Challenger","21/03/1876",5971,"inflata",9,426.25473,555.67714,304.24316,1.10739,121119.8544,0.12112,348.02278,11.70454,131842.5752,11.71668,356.82674,122477.76,11.71568,349.96823,201746.16504,12.2145,449.13207,205516.35,12.23328,453.33911,60373.548,11.00831,245.71029,50164.51048,0.41986,71.28751,64522.07475,0.45077,85.18936,23,"Atlantic"
