Lat.decimal,Long.decimal,IRN,ZF.PF.no.,Museum.no.,Residue.OBD.IRN,Sea.Depth..m....modern.methods,Ocean.Sea,Sample.depth.MIN..cm.,Sample.depth.MAX..cm.,Vessel,Collection.date,species,total_ind,diameter,D_max,D_min,area,area_mm,area_sqrt,area_sqrt_mm,area_log,A_mean,A_mean_log,A_mean_sqrt_mm,A_median,A_median_log,A_median_sqrt_mm,A_max,A_max_log,A_max_sqrt_mm,A_95q,A_95q_log,A_95q_sqrt_mm,A_sd,A_sd_log,A_sd_sqrt_mm,A_mad,A_mad_log,A_mad_sqrt_mm,max_size,max_size_log,max_size_sqrt_mm,min_size,min_size_log,min_size_sqrt_mm,sample,ocean
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,524.98404,1061.41213,373.3252,180960.8904,0.18096,425.39498,0.42539,12.10604,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,777.81759,1061.41213,373.3252,383022.5688,0.38302,618.88817,0.61889,12.85585,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,827.21093,1061.41213,373.3252,407917.5048,0.40792,638.6842,0.63868,12.91882,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,665.90495,1061.41213,373.3252,248543.3196,0.24854,498.54119,0.49854,12.42337,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,904.87776,1061.41213,373.3252,455417.5752,0.45542,674.84633,0.67485,13.02897,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,694.10152,1061.41213,373.3252,301534.92,0.30153,549.12195,0.54912,12.61664,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,463.43867,1061.41213,373.3252,144543.726,0.14454,380.18907,0.38019,11.88134,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,695.07422,1061.41213,373.3252,307379.2392,0.30738,554.41793,0.55442,12.63584,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,967.94022,1061.41213,373.3252,572523.6204,0.57252,756.65291,0.75665,13.25781,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,859.54279,1061.41213,373.3252,429191.3592,0.42919,655.12698,0.65513,12.96966,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,373.3252,1061.41213,373.3252,83830.7016,0.08383,289.53532,0.28954,11.33655,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,689.08704,1061.41213,373.3252,275415.2064,0.27542,524.80016,0.5248,12.52604,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,877.81443,1061.41213,373.3252,446864.1012,0.44686,668.47895,0.66848,13.01001,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,618.06483,1061.41213,373.3252,242585.8416,0.24259,492.53004,0.49253,12.39911,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,924.98307,1061.41213,373.3252,557886.1968,0.55789,746.9178,0.74692,13.23191,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,682.0673,1061.41213,373.3252,264558.618,0.26456,514.35262,0.51435,12.48582,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,715.22328,1061.41213,373.3252,320332.5936,0.32033,565.97932,0.56598,12.67712,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,890.30563,1061.41213,373.3252,463072.4352,0.46307,680.49426,0.68049,13.04564,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,798.13792,1061.41213,373.3252,361881.8424,0.36188,601.56616,0.60157,12.79907,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,1061.41213,1061.41213,373.3252,684823.7448,0.68482,827.54078,0.82754,13.43692,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5271452,5751,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,menardii,33,710.60151,1061.41213,373.3252,288741.3192,0.28874,537.34655,0.53735,12.57329,345296.5141,12.64663,0.57341,320332.5936,12.67712,0.56598,684823.7448,13.43692,0.82754,563741.1662,13.24227,0.75081,145939.0962,0.50047,0.13044,161394.0059,0.43372,0.13217,684823.7448,13.43692,0.82754,83830.7016,11.33655,0.28954,25,Atlantic
-21.25,-14.03333,5465607,6607,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,obliquiloculata,4,457.00241,474.38336,350.16788,150647.6448,0.15065,388.13354,0.38813,11.9227,127836.162,11.73648,0.35566,137005.353,11.82659,0.37003,150647.6448,11.9227,0.38813,149601.2587,11.91559,0.38677,28697.87806,0.25161,0.04235,15054.82182,0.10734,0.0201,150647.6448,11.9227,0.38813,86686.2972,11.37005,0.29443,25,Atlantic
-21.25,-14.03333,5465607,6607,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,obliquiloculata,4,438.78966,474.38336,350.16788,130338.9684,0.13034,361.02489,0.36102,11.77789,127836.162,11.73648,0.35566,137005.353,11.82659,0.37003,150647.6448,11.9227,0.38813,149601.2587,11.91559,0.38677,28697.87806,0.25161,0.04235,15054.82182,0.10734,0.0201,150647.6448,11.9227,0.38813,86686.2972,11.37005,0.29443,25,Atlantic
-21.25,-14.03333,5465607,6607,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,obliquiloculata,4,474.38336,474.38336,350.16788,143671.7376,0.14367,379.04055,0.37904,11.87529,127836.162,11.73648,0.35566,137005.353,11.82659,0.37003,150647.6448,11.9227,0.38813,149601.2587,11.91559,0.38677,28697.87806,0.25161,0.04235,15054.82182,0.10734,0.0201,150647.6448,11.9227,0.38813,86686.2972,11.37005,0.29443,25,Atlantic
-21.25,-14.03333,5465607,6607,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,obliquiloculata,4,350.16788,474.38336,350.16788,86686.2972,0.08669,294.42537,0.29443,11.37005,127836.162,11.73648,0.35566,137005.353,11.82659,0.37003,150647.6448,11.9227,0.38813,149601.2587,11.91559,0.38677,28697.87806,0.25161,0.04235,15054.82182,0.10734,0.0201,150647.6448,11.9227,0.38813,86686.2972,11.37005,0.29443,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,428.77706,604.85457,303.09236,120906.8496,0.12091,347.71662,0.34772,11.70278,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,464.60779,604.85457,303.09236,137960.5464,0.13796,371.43041,0.37143,11.83472,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,452.9131,604.85457,303.09236,129074.2524,0.12907,359.26905,0.35927,11.76814,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,528.08762,604.85457,303.09236,174331.116,0.17433,417.52978,0.41753,12.06871,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,431.48523,604.85457,303.09236,109198.242,0.1092,330.45157,0.33045,11.60092,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,474.38336,604.85457,303.09236,141874.5096,0.14187,376.66233,0.37666,11.8627,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,341.59434,604.85457,303.09236,74298.7368,0.0743,272.57795,0.27258,11.21585,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,604.85457,604.85457,303.09236,228201.3612,0.2282,477.70426,0.4777,12.33798,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,493.77183,604.85457,303.09236,166243.59,0.16624,407.7298,0.40773,12.02121,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,488.81979,604.85457,303.09236,151765.92,0.15177,389.57146,0.38957,11.93009,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,522.41018,604.85457,303.09236,183929.6448,0.18393,428.8702,0.42887,12.12231,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,443.17461,604.85457,303.09236,134392.716,0.13439,366.59612,0.3666,11.80852,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,474.22197,604.85457,303.09236,135917.0316,0.13592,368.66927,0.36867,11.8198,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,381.39521,604.85457,303.09236,87118.9632,0.08712,295.15922,0.29516,11.37503,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,405.41316,604.85457,303.09236,104578.7004,0.10458,323.3863,0.32339,11.5577,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,343.64399,604.85457,303.09236,76269.0312,0.07627,276.16848,0.27617,11.24202,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,400.09969,604.85457,303.09236,93908.4912,0.09391,306.44492,0.30644,11.45008,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,358.62928,604.85457,303.09236,82006.848,0.08201,286.36838,0.28637,11.31456,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,456.08387,604.85457,303.09236,116160.8364,0.11616,340.82376,0.34082,11.66273,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,466.71622,604.85457,303.09236,137900.6388,0.1379,371.34975,0.37135,11.83429,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,450.37076,604.85457,303.09236,124301.6136,0.1243,352.56434,0.35256,11.73047,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,373.92203,604.85457,303.09236,91438.9668,0.09144,302.38877,0.30239,11.42343,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,303.09236,604.85457,303.09236,57790.8648,0.05779,240.39731,0.2404,10.96459,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,343.29515,604.85457,303.09236,77966.4132,0.07797,279.22466,0.27922,11.26403,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,356.79637,604.85457,303.09236,84289.9932,0.08429,290.32739,0.29033,11.34202,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,490.36971,604.85457,303.09236,154794.582,0.15479,393.43943,0.39344,11.94985,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,366.91374,604.85457,303.09236,88816.3452,0.08882,298.02071,0.29802,11.39433,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,442.70875,604.85457,303.09236,117638.5572,0.11764,342.98478,0.34298,11.67537,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,396.89256,604.85457,303.09236,100924.3368,0.10092,317.68591,0.31769,11.52213,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,337.507,604.85457,303.09236,70344.8352,0.07034,265.22601,0.26523,11.16116,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
-21.25,-14.03333,5465266,6266,M.408,34991,-3740,Atlantic ocean,NA,NA,HMS Challenger,21/03/1876,ruber,71,340.814,604.85457,303.09236,71929.0584,0.07193,268.19593,0.2682,11.18344,114524.7683,11.60666,0.33485,107094.8196,11.58147,0.32725,228201.3612,12.33798,0.4777,179130.3804,12.09551,0.4232,34807.07549,0.28767,0.04936,35428.91532,0.30935,0.05327,228201.3612,12.33798,0.4777,57790.8648,10.96459,0.2404,25,Atlantic
