"area","diam.max","area_max","area_sqrt","area_sqrt_max","area_log","area_log_max","total_ind","species","sspname","sample","dataset","datasetAB"
36452.0266,247.9837821,81106.50982,190.924138337718,284.792046623497,10.5037523353425,11.3035185059327,62,"glutinata","G.glutinata",31,"Re-sampling","A"
29203.8437,204.6229975,81106.50982,170.891321312699,284.792046623497,10.2820556131551,11.3035185059327,62,"glutinata","G.glutinata",31,"Re-sampling","A"
28406.92194,220.4620662,90995.35686,168.54353129088,301.654366552185,10.2543881247336,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
67771.12697,331.1582659,90995.35686,260.328882320038,301.654366552185,11.1238915273264,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
38643.39816,256.6461163,90995.35686,196.579241426962,301.654366552185,10.562131228559,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
26960.21418,211.1107963,90995.35686,164.19565822518,301.654366552185,10.2021175093567,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30458.54712,225.8408503,90995.35686,174.523772363538,301.654366552185,10.324121927347,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
41895.94361,258.4287715,90995.35686,204.684986283801,301.654366552185,10.6429442900065,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
48923.17374,280.9985568,90995.35686,221.185835305971,301.654366552185,10.798006463821,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
38862.44194,254.0025748,90995.35686,197.135592778169,301.654366552185,10.5677835603807,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
52607.43919,305.0915792,90995.35686,229.363116455109,301.654366552185,10.8706128181933,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
32912.60157,223.9921592,90995.35686,181.418305498646,301.654366552185,10.4016108898613,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
32968.63603,230.666995,90995.35686,181.572674238168,301.654366552185,10.4033119651767,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
50043.86285,273.0991282,90995.35686,223.704856563285,301.654366552185,10.8206551568453,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
26952.57312,221.9818373,90995.35686,164.17238842144,301.654366552185,10.2018340493305,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
31697.6727,226.6289314,90995.35686,178.038402318152,301.654366552185,10.3639985407665,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
33558.27132,236.9982577,90995.35686,183.189168129559,301.654366552185,10.4210386491233,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
36241.55764,246.2223799,90995.35686,190.372155632067,301.654366552185,10.4979617404695,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
28427.29811,222.9749856,90995.35686,168.603968251047,301.654366552185,10.2551051635477,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30231.86228,228.7515397,90995.35686,173.873121211992,301.654366552185,10.316651689581,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
25434.54878,203.1455217,90995.35686,159.48212683558,301.654366552185,10.1438637169776,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
31394.57723,228.629028,90995.35686,177.18514957524,301.654366552185,10.3543904573005,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
33447.47592,235.9211097,90995.35686,182.88651103895,301.654366552185,10.4177316044133,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30811.30949,223.2632275,90995.35686,175.531505690574,301.654366552185,10.3356370927972,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
35071.20162,238.2870803,90995.35686,187.273066990424,301.654366552185,10.4651356060203,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
31985.48604,233.2064743,90995.35686,178.844865847471,301.654366552185,10.3730375176418,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
43757.81574,273.2576304,90995.35686,209.183688991279,301.654366552185,10.6864255213163,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
40684.83526,266.7295557,90995.35686,201.704822103984,301.654366552185,10.6136107039644,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
29593.83359,213.0712805,90995.35686,172.02858364237,301.654366552185,10.2953212939474,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30750.18099,226.1648588,90995.35686,175.357295228913,301.654366552185,10.333651159071,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30838.05321,231.8811778,90995.35686,175.607668425955,301.654366552185,10.3365047001984,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
51518.58784,285.369748,90995.35686,226.977064568207,301.654366552185,10.8496979504647,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30888.99362,219.8691725,90995.35686,175.75264897008,301.654366552185,10.3381552059063,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
27427.59248,204.0930588,90995.35686,165.61277873401,301.654366552185,10.2193048104843,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
27078.65064,205.2659008,90995.35686,164.555919492433,301.654366552185,10.2065008971289,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30468.7352,225.2705941,90995.35686,174.552958153106,301.654366552185,10.3244563614365,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
37651.3336,249.5820745,90995.35686,194.039515563197,301.654366552185,10.5361236535835,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
41192.96589,243.3819777,90995.35686,202.960503275884,301.654366552185,10.6260227899362,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
28291.0325,212.0257425,90995.35686,168.199383173661,301.654366552185,10.250300160625,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
25244.79573,191.5392551,90995.35686,158.886109304747,301.654366552185,10.136375303757,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
26522.12662,189.6751631,90995.35686,162.856153153634,301.654366552185,10.1857346303759,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
32778.88299,224.5798389,90995.35686,181.049393785232,301.654366552185,10.3975397757563,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
25272.81296,198.0797326,90995.35686,158.974252506499,301.654366552185,10.1374845103723,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
28887.03535,213.2385687,90995.35686,169.961864399047,301.654366552185,10.2711481696415,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
25819.1489,203.4430792,90995.35686,160.683380907921,301.654366552185,10.1588717010378,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
35947.37674,232.3968601,90995.35686,189.597934429677,301.654366552185,10.4898113908067,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
29927.4933,215.3423611,90995.35686,172.995645320916,301.654366552185,10.3065328452511,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
38675.23592,237.3741047,90995.35686,196.660204210206,301.654366552185,10.5629547754873,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
50073.15358,286.9185534,90995.35686,223.770314340397,301.654366552185,10.8212402867638,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
31122.04602,216.4483746,90995.35686,176.414415567436,301.654366552185,10.3456717222751,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
39012.71617,243.3924426,90995.35686,197.516369372262,301.654366552185,10.5716429276082,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
27198.36062,198.7728822,90995.35686,164.919254849153,301.654366552185,10.2109119791442,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
20483.14052,181.2813688,90995.35686,143.119322664691,301.654366552185,9.92735741310032,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
26189.74042,206.4536704,90995.35686,161.832445510781,301.654366552185,10.1731230260361,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
28375.47994,211.6743605,90995.35686,168.450229860336,301.654366552185,10.2532806688257,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
36299.22163,239.1680004,90995.35686,190.523546130131,301.654366552185,10.4995515773233,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
29268.18264,211.978095,90995.35686,171.079462940471,301.654366552185,10.2842562882469,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
30820.35939,225.1333047,90995.35686,175.557282361057,301.654366552185,10.3359307697406,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
27344.04643,201.4142689,90995.35686,165.360353259178,301.654366552185,10.2162541033498,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
36630.96926,243.4671703,90995.35686,191.392187040119,301.654366552185,10.5086493162472,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
35834.77496,240.2876618,90995.35686,189.300752666227,301.654366552185,10.4866740685143,11.4185637606808,76,"glutinata","G.glutinata",44,"Re-sampling","A"
