_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
869568,,"{""identificationdescription"": ""Medium sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 16 12 N,10,,1615fbdc-63fb-4074-bbcb-db0f39e2f90c,,,Northeast Atlantic Ocean,,56.27,,,,,10,,,Medium sand,,,,1985,,,NHMUK:ecatalogue:27178,,,,MIN,,,,,,,,,-7.63,,,,,,"BM.1986,O1082",007 37 48 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
850357,,"{""identificationdescription"": ""Slaty mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 25  N,9,,15cbbd12-7c93-4e77-b8f1-01bb371dc809,,,Northeast Atlantic Ocean,,50.42,,,,,10,,,Slaty mud,,,,1965,,,NHMUK:ecatalogue:29722,,,,MIN,,,,,,,,,-7.75,,,,,,"BM.1988,O941",007 45  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
379353,,"{""identificationdescription"": ""Coarse sand, broken shell, pebbles"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",50 26 36 N,6,,15e7bf9f-150b-451b-afaf-d9ccb6a6fd8d,,,Northeast Atlantic Ocean,,50.4433,,,,,10,,,"Coarse sand, broken shell, pebbles",,,,1976,,,NHMUK:ecatalogue:21171,,,,MIN,,,,,,,,,-0.51,,,,,,"BM.1976,O154",000 30 36 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
371762,,"{""identificationdescription"": ""Coarse sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",12 35  N,6,,15eed654-7c7d-48f4-85a6-af9fe2921914,,,Western Central Atlantic Ocean,,12.58,,,,,4,,,Coarse sand,,,,1972,,,NHMUK:ecatalogue:23931,,,,MIN,,,,,,,,,-61.4,,,,,,"BM.1977,O798",061 24  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
740153,,"{""identificationdescription"": ""Fine green/black glauconitic sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",37 36  N,2,,160574de-ca5c-4fbf-a8a1-375df5b4ab48,,,Northeast Atlantic Ocean,,37.6,,,,,6,,,Fine green/black glauconitic sand,,,,1969,,,NHMUK:ecatalogue:22833,,,,MIN,,,,,,,,,-9.1083,,,,,,"BM.1977,O200",009 06 30 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1030960,,"{""identificationdescription"": ""Washings"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",59 37  N,,,16317cf1-cd6d-41a4-98ec-019c06196d92,,,Northeast Atlantic Ocean,,59.62,,,,,,,,Washings,,,,,,,NHMUK:ecatalogue:35942,,,,MIN,,,,,,,,,-7.32,,,,,,,007 19  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
365383,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 28  N,5,,1607f9ea-a0e7-4f5b-ac31-1d5af4872cb1,,,Western Central Atlantic Ocean,,17.47,,,,,24,,,,,,,1973,,,NHMUK:ecatalogue:21907,,,,MIN,,,,,,,,,-61.8217,,,,,,"BM.1977,O1158",061 49 18 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
497149,,"{""identificationdescription"": ""Sandy shelly bottom"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 40  N,8,,16136d7b-daf7-4a21-b642-e4724bc32e33,,,Western Central Atlantic Ocean,,17.67,,,,,17,,,Sandy shelly bottom,,,,1970,,,NHMUK:ecatalogue:23072,,,,MIN,,,,,,,,,-61.75,,,,,,"BM.1977,O2217",061 45  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
256341,,"{""identificationdescription"": ""Coral mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",19 06 00 S,8,,161b7d73-c54c-4e1c-b266-c7f3c781e3a8,,,Western Central Pacific Ocean,,-19.1,,,,,3,,,Coral mud,,,,1874,,,NHMUK:ecatalogue:32983,,,,MIN,,,,,,,,,178.2389,,,,,,,178 14 20 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
705549,,"{""identificationdescription"": ""Fine sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 39 43 N,1,,15a8f96b-95e5-40bf-ad5e-16b84ac27dd2,,,Northeast Atlantic Ocean,,57.6619,,,,,28,,,Fine sand,,,,1981,,,NHMUK:ecatalogue:25181,,,,MIN,,,,,,,,,-6.4928,,,,,,"BM.1982,O382",006 29 34 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1121951,,"{""identificationdescription"": ""Coarse sand,broken shells,small gravel,coral"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",18 43 23 N,1,,15cce3c7-f707-4ea4-8f91-28d8d9a6003a,,,Western Central Atlantic Ocean,,18.7231,,,,,24,,,"Coarse sand,broken shells,small gravel,coral",,,,1982,,,NHMUK:ecatalogue:25237,,,,MIN,,,,,,,,,-64.795,,,,,,"BM.1982,O432",064 47 42 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
657781,,"{""identificationdescription"": ""Chalk"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",49 52 36 N,9,,15d32483-407c-4d4a-9c2d-6dbf20663638,,,Northeast Atlantic Ocean,,49.8767,,,,,20,,,Chalk,,,,1961,,,NHMUK:ecatalogue:29339,,,,MIN,,,,,,,,,-3.58,,,,,,"BM.1988,O586",003 34 48 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
42149,,"{""identificationdescription"": ""Sand, mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",02 15  N,12,,160cc480-3403-4e10-8a89-c4e41e0d22d3,,,Western Central Pacific Ocean,,2.25,,,,,21,,,"Sand, mud",,,,1966,,,NHMUK:ecatalogue:18139,,,,MIN,,,,,,,,,109.5,,,,,,"BM.1967,O159",109 30  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
445150,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 23 58 N,5,,160375bd-eef6-4986-a6d9-35c476e1ef35,,,Western Central Atlantic Ocean,,17.3994,,,,,24,,,,,,,1973,,,NHMUK:ecatalogue:21895,,,,MIN,,,,,,,,,-61.9386,,,,,,"BM.1977,O1147",061 56 19 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
12985,,"{""identificationdescription"": ""Bottom sample"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",54 28 56 N,10,,15d83e0e-1443-463b-a112-14abb578f5e3,,,Northeast Atlantic Ocean,,54.4822,,,,,10,,,Bottom sample,,,,1953,,,NHMUK:ecatalogue:12829,,,,MIN,,,,,,,,,-5.5592,,,,,,"BM.1954,43(8)",005 33 33 W,,,,08/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
461556,,"{""identificationdescription"": ""Very fine grained quartz sand with a very little amount of admixed mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",53 54 21 N,,,15b22509-2717-431e-a94d-dee1e333fcb1,,,Northeast Atlantic Ocean,,53.9058,,,,,,,,Very fine grained quartz sand with a very little amount of admixed mud,,,,,,,NHMUK:ecatalogue:17760,,,,MIN,,,,,,,,,1.2206,,,,,,"BM.1966,O190",001 13 14 E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
997983,,"{""identificationdescription"": ""Washings. green mud, blue mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",43 13 05 S,1,,16101ba8-9be2-4361-860d-5fb23d41c37b,,,Southwest Pacific Ocean,,-43.2181,,,,,11,,,"Washings. green mud, blue mud",,,,1896,,,NHMUK:ecatalogue:36355,,,,MIN,,,,,,,,,174.7853,,,,,,,174 47 07 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
657971,,"{""identificationdescription"": ""Rock"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 37 10 N,10,,15a4e8e2-d3fb-438a-9ae4-3cb63a57ea6d,,,Western Central Atlantic Ocean,,17.6194,,,,,21,,,Rock,,,,1970,,,NHMUK:ecatalogue:23301,,,,MIN,,,,,,,,,-61.73,,,,,,"BM.1977,O2424",061 44  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
100349,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",54 03 00 S,3,,161ad8ba-cd14-400c-9b79-85fe987a094b,,,Antarctic Atlantic Ocean,,-54.05,,,,,25,,,,,,,1961,,,NHMUK:ecatalogue:15832,,,,MIN,,,,,,,,,-38.1683,,,,,,"BM.1962,214(52)",038 10 06 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1041726,,"{""identificationdescription"": ""Fine sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 09  N,5,,15b6d52f-9e43-4fa1-be32-661f9409c7df,,,Western Central Atlantic Ocean,,17.15,,,,,12,,,Fine sand,,,,1970,,,NHMUK:ecatalogue:22382,,,,MIN,,,,,,,,,-77.88,,,,,,"BM.1977,O1590",077 52 48 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
830756,,"{""identificationdescription"": ""Shcosmgbksh"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",20 06  N,02-Mar,,15e8107d-734c-4c62-80da-9f6af2f50b85,,,"Western Indian Ocean, Western Indian Ocean",,20.1,,,,,,,,Shcosmgbksh,,,,2000,,,NHMUK:ecatalogue:39611,,,,MIN,,,,,,,,,58.275,,,,,,"BM.2002,O108",058 16 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
543746,,"{""identificationdescription"": ""Washings"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 00 32 N,5,,160638d7-9965-423e-9caa-b0d74fae0575,,,Western Central Pacific Ocean,,17.0089,,,,,1,,,Washings,,,,1892,,,NHMUK:ecatalogue:36149,,,,MIN,,,,,,,,,115.0133,,,,,,,115 00 48 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
216153,,"{""identificationdescription"": ""Red mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",10 46  S,9,,15a75b4e-cfb4-448a-83a1-00c7c9c8ac1f,,,Southwest Atlantic Ocean,,-10.77,,,,,12,,,Red mud,,,,1873,,,NHMUK:ecatalogue:32139,,,,MIN,,,,,,,,,-36.03,,,,,,,036 02  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
807551,,"{""identificationdescription"": ""Globigerina ooze, (few mineral particles) 56.71pc caco3"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",07 10 48 S,2,,15a9242b-48fc-4ed7-b566-accafb23c9fd,,,Southwest Atlantic Ocean,,-7.18,,,,,21,,,"Globigerina ooze, (few mineral particles) 56.71pc caco3",,,,1911,,,NHMUK:ecatalogue:37662,,,,MIN,,,,,,,,,-34.1567,,,,,,,034 09 24 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1115742,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",02 05  N,5,,160cee79-d1d4-4481-8106-2f07b4d2b745,,,Western Central Pacific Ocean,,2.08,,,,,11,,,,,,,1961,,,NHMUK:ecatalogue:15911,,,,MIN,,,,,,,,,104.38,,,,,,"BM.1962,321(7)",104 23  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
907753,,"{""identificationdescription"": ""Coarse sand,broken shell,pebbles"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 22 24 N,9,,16df2990-1534-48e7-81b1-08921432e1aa,,,Northeast Atlantic Ocean,,56.3733,,,,,5,,,"Coarse sand,broken shell,pebbles",,,,1985,,,NHMUK:ecatalogue:27152,,,,MIN,,,,,,,,,-7.3183,,,,,,"BM.1986,O1058",007 19 06 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
362963,,"{""identificationdescription"": ""Coarse sand, sandy mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",03 45 10 N,4,,16f5b50a-dd8a-4a60-9917-c0fc1caec2e9,,,Western Central Pacific Ocean,,3.7528,,,,,16,,,"Coarse sand, sandy mud",,,,1971,,,NHMUK:ecatalogue:20968,,,,MIN,,,,,,,,,103.7917,,,,,,"BM.1975,O515",103 47 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
967764,,"{""identificationdescription"": ""Carbonate sand"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 06 12 N,4,,167f456d-40e6-4e0d-a0d0-8070b0d117fd,,,Western Central Atlantic Ocean,,17.1033,,,,,29,,,Carbonate sand,,,,1970,,,NHMUK:ecatalogue:22300,,,,MIN,,,,,,,,,-77.7133,,,,,,"BM.1977,O1514",077 42 48 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1007381,,"{""identificationdescription"": ""Pale grey clay, ? wealden"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",51 02 30 N,07-Feb,,168cfedd-e544-47e9-b445-42618b4e42b2,,,Northeast Atlantic Ocean,,51.0417,,,,,,,,"Pale grey clay, ? wealden",,,,1973,,,NHMUK:ecatalogue:28983,,,,MIN,,,,,,,,,1.1317,,,,,,"BM.1988,O267",001 07 54 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
944582,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",01 59  N,8,,16b6b4fa-34e6-456b-9167-351d44d15ea3,,,Western Central Pacific Ocean,,1.98,,,,,20,,,,,,,1969,,,NHMUK:ecatalogue:20919,,,,MIN,,,,,,,,,104.2083,,,,,,"BM.1975,O471",104 12 30 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
311596,,"{""identificationdescription"": ""Blue mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",32 13 00 N,12,,169675a7-d493-4876-8ad1-fa906a861f40,,,Northwest Pacific Ocean,,32.2167,,,,,13,,,Blue mud,,,,1865,,,NHMUK:ecatalogue:37908,,,,MIN,,,,,,,,,125.4,,,,,,,125 24 00 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
955562,,"{""identificationdescription"": ""Pebbles,broken shells,mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 14 12 N,9,,16dc59b5-9b90-483f-8083-48f83c04620c,,,Northeast Atlantic Ocean,,56.2367,,,,,26,,,"Pebbles,broken shells,mud",,,,1985,,,NHMUK:ecatalogue:27102,,,,MIN,,,,,,,,,-7.45,,,,,,"BM.1986,O1012",007 27  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
163587,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 28 35 N,10,,16f29639-6a34-4ae5-b1f7-c0450ec22a7d,,,Northeast Atlantic Ocean,,52.4764,,,,,6,,,,,,,1962,,,NHMUK:ecatalogue:17038,,,,MIN,,,,,,,,,-4.13,,,,,,"BM.1964,92",004 08  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1024354,,"{""identificationdescription"": ""Coarse sand,broken shells,shell,small gravel"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",60 41 18 N,5,,16cb26cd-a953-4c1b-b93a-c112d4c05457,,,Northeast Atlantic Ocean,,60.6883,,,,,3,,,"Coarse sand,broken shells,shell,small gravel",,,,1984,,,NHMUK:ecatalogue:27026,,,,MIN,,,,,,,,,-1.37,,,,,,"BM.1985,O47",001 22  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
207559,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",06 42 24 N,6,,16993644-b6d8-4a76-884f-601954365710,,,Western Central Pacific Ocean,,6.7067,,,,,14,,,,,,,1956,,,NHMUK:ecatalogue:13420,,,,MIN,,,,,,,,,115.98,,,,,,"BM.1957,323(41)",115 59  E,,,,03/09/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
43971,,"{""identificationdescription"": ""Coarse sand,broken shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",56 43 06 N,8,,16c347ec-8cf9-4c78-afe5-d7fb2eba6e1f,,,Northeast Atlantic Ocean,,56.7183,,,,,11,,,"Coarse sand,broken shell",,,,1985,,,NHMUK:ecatalogue:27146,,,,MIN,,,,,,,,,-7.9033,,,,,,"BM.1986,O1052",007 54 12 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
736745,,"{""identificationdescription"": ""Washings. globigerina ooze or pteropod ooze"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",20 47 45 S,6,,16420408-e75f-41e6-afe3-4a9d262a7e0f,,,Eastern Indian Ocean,,-20.7958,,,,,9,,,Washings. globigerina ooze or pteropod ooze,,,,1900,,,NHMUK:ecatalogue:36795,,,,MIN,,,,,,,,,114.4444,,,,,,,114 26 40 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
925136,,"{""identificationdescription"": ""Washings"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",34 41  S,1,,169a25aa-67da-4ec2-9377-f9c0b9fedb2e,,,Southwest Pacific Ocean,,-34.68,,,,,16,,,Washings,,,,1912,,,NHMUK:ecatalogue:35895,,,,MIN,,,,,,,,,156.2019,,,,,,,156 12 07 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
827334,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",28 42 02 S,6,,16478d29-d1e1-4380-9777-4ad0e3eea6b4,,,Southwest Pacific Ocean,,-28.7006,,,,,26,,,,,,,1890,,,NHMUK:ecatalogue:35053,,,,MIN,,,,,,,,,-179.0525,,,,,,,179 03 09 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
355553,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",17 17 14 N,5,,1633d212-1152-41f6-a338-15cad0e40287,,,Western Central Atlantic Ocean,,17.2872,,,,,22,,,,,,,1973,,,NHMUK:ecatalogue:21834,,,,MIN,,,,,,,,,-61.9161,,,,,,"BM.1977,O1091",061 54 58 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1115940,,"{""identificationdescription"": ""Medium sand,broken shells"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",52 21 18 N,10,,16f841ce-56d9-42eb-a824-bc9bdfb6b14a,,,Northeast Atlantic Ocean,,52.355,,,,,7,,,"Medium sand,broken shells",,,,1981,,,NHMUK:ecatalogue:25477,,,,MIN,,,,,,,,,1.9267,,,,,,"BM.1982,O649",001 55 36 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
729167,,"{""identificationdescription"": ""Fine sand, broken shell, soft mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",57 39 03 N,5,,1676c49f-bb53-4fb7-86a6-0d8dcc69ed68,,,Northeast Atlantic Ocean,,57.6508,,,,,28,,,"Fine sand, broken shell, soft mud",,,,1975,,,NHMUK:ecatalogue:21054,,,,MIN,,,,,,,,,-3.9542,,,,,,"BM.1975,O593",003 57 15 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
502194,,"{""identificationdescription"": ""Fine sand,broken shells,mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",51 26 33 N,3,,16761ff1-c912-4287-ab17-53c47699160b,,,Northeast Atlantic Ocean,,51.4425,,,,,13,,,"Fine sand,broken shells,mud",,,,1980,,,NHMUK:ecatalogue:24830,,,,MIN,,,,,,,,,1.4769,,,,,,"BM.1981,O66",001 28 37 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
242965,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",30 22  S,6,,16502f2a-7efa-4667-957f-1f942e73306c,,,Southwest Pacific Ocean,,-30.37,,,,,24,,,,,,,1901,,,NHMUK:ecatalogue:32510,,,,MIN,,,,,,,,,169.15,,,,,,,169 09  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
284577,,"{""identificationdescription"": ""Coarse sand,broken shell"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",25 08  N,5,,16ba6866-2264-462d-97f2-e06b729873a2,,,Western Indian Ocean,,25.13,,,,,30,,,"Coarse sand,broken shell",,,,1988,,,NHMUK:ecatalogue:30155,,,,MIN,,,,,,,,,54.7883,,,,,,"BM.1990,O11",054 47 18 E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
751763,,"{""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",13 48 06 N,5,,16a18d3a-335e-458d-b9e5-349483118e8f,,,Western Indian Ocean,,13.8017,,,,,5,,,,,,,1934,,,NHMUK:ecatalogue:30682,,,,MIN,,,,,,,,,49.28,,,,,,BM.96626(D20),049 16 48 E,,,,14/07/2011,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
226381,,"{""identificationdescription"": ""limestone, l.tertiary"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",49 30 12 N,9,,16bebe90-6af6-48eb-86ed-991a4a93cce2,,,Northeast Atlantic Ocean,,49.5033,,,,,12,,,"limestone, l.tertiary",,,,1963,,,NHMUK:ecatalogue:29556,,,,MIN,,,,,,,,,-3.66,,,,,,"BM.1988,O781",003 39 36 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
377147,,"{""identificationdescription"": ""Frags volcanic rock, 1 blackened by mn"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",06 18 03 N,6,,1648d2dd-aa2c-4b9a-8515-55322319f091,,,Eastern Central Pacific Ocean,,6.3008,,,,,5,,,"Frags volcanic rock, 1 blackened by mn",,,,1897,,,NHMUK:ecatalogue:36563,,,,MIN,,,,,,,,,-162.5358,,,,,,,162 32 09 W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
1033744,,"{""identificationdescription"": ""Mud"", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",01 16 54 N,8,,1666940f-7eb6-4b3d-9cc4-75d6b71522da,,,Western Central Pacific Ocean,,1.2817,,,,,5,,,Mud,,,,1960,,,NHMUK:ecatalogue:15197,,,,MIN,,,,,,,,,103.65,,,,,,"BM.1961,269(104)",103 39  E,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
92949,,"{""identificationdescription"": ""Pale grey, with weeds."", ""collectionkind"": ""Ocean bottom deposits"", ""centroid"": false, ""recordtype"": ""Specimen"", ""created"": ""2005-09-27""}",12 35  N,6,,16848b2f-b536-4961-a6f0-f7bc005c620f,,,Western Central Atlantic Ocean,,12.58,,,,,5,,,"Pale grey, with weeds.",,,,1972,,,NHMUK:ecatalogue:23937,,,,MIN,,,,,,,,,-61.4,,,,,,"BM.1977,O802",061 24  W,,,,14/05/2008,,,,,NHMUK,,,,,,,,,,,,Specimen,,,
