Measurement Table pachyderma66,,,,,,,,,,,
Feature Name,Area(µm^2),Aspect Ratio,"Diameter, Max(µm)","Diameter, Min(µm)",Fourier Descriptor{mean},"Area, Polygonal(µm^2)","Perimeter, Bounding Polygon(µm)","Radius, Max(µm)","Radius, Min(µm)",Relative Size,Roundness
P1R20,42101.59357,1.077157792,249.7399222,205.7194514,0.975163221,41241.40671,751.0218114,126.5899528,95.13216133,1,1.088332973
P1R21,46147.17323,1.247910657,274.440349,215.2336764,0.989875149,45149.96622,774.1450776,139.3569104,101.1412185,1,1.05627607
P1R22,68085.72748,1.205580581,333.3826498,235.9863397,1.186942148,66711.52757,1054.579251,167.5946111,98.1421643,1,1.326623592
P1R23,41347.60778,1.24028237,252.2754179,196.1364066,1.008524284,40403.0987,741.2649733,129.4743861,89.09944646,1,1.082237158
P1R24,51943.9457,1.192143639,291.0008973,223.366918,1.131958297,51830.44246,897.2318503,156.5552268,97.54587026,1,1.235988998
P1R25,32178.1677,1.262480137,230.4063485,177.9078087,1.011790019,31322.83974,649.7633747,116.0515487,78.53640643,1,1.072604178
P1R26,46860.62215,1.253667279,277.4810473,202.6421715,1.009907359,45830.98564,788.9900139,141.7996056,95.24439084,1,1.080871269
P1R27,60408.04423,1.277983277,317.5013216,223.2580028,1.087712912,59179.26812,977.7672603,161.1315131,98.11232675,1,1.285557628
P1R28,52446.60289,1.140121745,287.5818543,224.2182567,0.958273344,52381.7439,835.7870458,146.0757104,109.0185205,1,1.061210346
P1R29,43601.45777,1.100492393,249.0409839,203.2613546,0.964380177,42616.41182,752.5665151,128.6943959,98.04268306,1,1.057555232
P1R30,39466.69699,1.103282629,246.9487149,200.4094089,1.024219468,38510.02685,733.5183933,134.6060077,95.60981216,1,1.111829909
P1R31,50071.14228,1.277773557,290.6663813,223.2035253,1.033672436,48992.86153,826.530018,147.2259942,101.3924785,1,1.109620861
P1R32,37699.28945,1.080940139,230.7930841,194.3299988,0.959246664,36787.20986,701.8844527,118.3145837,95.06989077,1,1.065674447
P1R33,51344.00001,1.09768833,275.6194751,233.7078928,0.978014363,50265.71926,830.0950354,139.0899717,105.2025771,1,1.090872236
P1R34,57756.93291,1.149017735,300.3240526,237.0147568,1.020459954,56605.68579,890.5671771,155.559359,106.8372066,1,1.11497074
P1R35,49422.55236,1.081401796,269.3413879,212.6568423,0.956634594,48360.48635,822.2308625,135.3554151,104.2684221,1,1.112466765
P1R36,55211.21745,1.104310233,280.9508747,234.0545377,0.924254593,54100.5072,841.4757918,143.2525816,114.5898937,1,1.041530694
P1R37,34691.45366,1.209740917,233.3086144,187.2548874,0.947130392,33823.96464,667.4021756,119.4156526,89.78218436,1,1.047950771
P1R38,61778.19045,1.116533224,304.8255473,250.1291781,0.99122783,60614.78227,915.0667914,154.3575449,110.9865438,1,1.099302453
P1R39,45725.58978,1.120057999,264.8643197,202.502094,0.99852729,44683.00685,826.9152029,135.4528661,96.34377888,1,1.217782475
P1R3,57440.74532,1.140291367,296.1786412,228.445107,1.065871014,56273.28345,970.0227299,153.2155141,102.4323269,1,1.330612879
P1R4,42969.08259,1.081553056,249.5937948,202.1615016,0.972106902,41971.87558,755.8100409,127.1504548,97.54227426,1,1.083071417
P1R5,38258.69826,1.084238236,235.7629247,205.0286189,0.916074717,37342.56499,696.2182763,119.8276405,99.18606512,1,1.032944176
P1R6,35404.90258,1.103737892,227.2531031,179.2018658,0.952203795,34509.03775,683.6297464,115.1992739,85.59562929,1,1.077703296
P1R7,39807.20671,1.289809152,254.833409,184.6388583,1.062639378,38838.3755,740.7630874,132.4859418,87.66295541,1,1.124314384
P1R8,43325.80705,1.2051183,262.9750955,207.5634501,1.010747748,42321.67112,811.2678108,133.6696269,92.74150223,1,1.237530292
P1R9,37877.65168,1.213336732,245.3347614,192.9903534,0.995126308,36961.51841,703.9100077,123.7835482,91.47162902,1,1.066779429
P1R10,49779.27682,1.174913582,274.6618207,221.4714725,0.972880385,48757.74768,806.6175175,140.1013221,103.7702355,1,1.061895598
P1R11,48895.57304,1.170228354,270.5127694,218.80138,0.948120345,47861.88285,793.7668029,138.118286,103.8853085,1,1.047577691
P1R12,46495.79032,1.157274968,271.0965621,222.5487547,0.942482647,45474.26118,775.7647617,136.6129831,107.0054313,1,1.053136347
P1R13,41598.93638,1.067720193,242.4426985,203.5005326,0.930373385,40642.26624,735.2923701,122.7539945,98.60432595,1,1.058601146
P1R14,42871.79411,1.163436427,260.6681839,212.5615104,1.070262369,41898.90922,778.8715787,133.8982939,99.1284558,1,1.152176873
P1R15,50063.03491,1.106814403,277.612496,214.9886964,1.019469075,49016.12619,870.9948651,140.8732135,96.19060983,1,1.231635962
P1R16,54603.16439,1.13150189,285.0902052,237.1686348,0.96473619,53492.45414,846.3917273,144.8253818,110.4286715,1,1.065713467
P1R17,70744.94617,1.104693015,331.6637626,264.8184014,1.017333557,69500.46425,1004.293488,170.7094931,126.2690088,1,1.154845124
P1R18,45466.15381,1.111273029,265.7657671,203.7792188,0.983937017,44436.5173,783.0181601,134.7783219,98.36626681,1,1.09797844
P1R19,57732.61078,1.250909123,311.6249776,233.2217243,1.052151513,56581.36367,894.3332418,156.7155203,102.3240918,1,1.124904085
P1R20,60172.93038,1.16637503,309.1041952,246.45577,1.056814797,59009.5222,918.3635077,162.3278524,120.4997399,1,1.137358285
P1R21,46260.67647,1.126752036,262.0949838,201.3779658,0.97253283,45239.14734,789.4718539,132.4251753,100.7359451,1,1.096349566
P1R22,57951.50988,1.14104838,314.834489,232.5951573,1.08403907,56743.51115,941.6805703,163.873011,112.8332835,1,1.243601311
P1R23,54359.94317,1.30809957,304.8920319,221.1417654,1.073007632,53257.3403,869.829661,155.9063528,94.04439896,1,1.130522237
P1R24,52965.47483,1.136825458,285.8853582,222.3847608,0.947961491,51899.35514,834.6479489,143.3366943,108.1955999,1,1.068156423
P1R25,34999.53388,1.132303985,224.5253928,180.890469,0.942106006,34152.31329,670.8468667,115.8407617,88.99656974,1,1.048616828
P1R26,32899.72399,1.14220808,222.985482,175.0133116,0.96465134,32064.66446,651.7794679,113.1223429,82.5129551,1,1.054301461
P1R27,35072.50025,1.078731574,227.5205122,194.4968057,0.953506701,34196.90385,675.1395288,118.5313605,90.98449121,1,1.060694807
P1R28,51319.67789,1.139825812,279.7072752,235.6597386,0.965689557,50257.61189,820.235745,141.6178394,108.9057788,1,1.065284706
P1R29,51627.75811,1.143481438,282.0021849,226.7352178,1.003086711,50573.79948,830.8293179,147.0471883,99.81672857,1,1.086145986
P1R30,29316.26465,1.219507468,214.3844762,165.0969159,0.996514888,28509.58093,622.0925137,109.1891881,79.17092646,1,1.080212687
P1R31,43398.77342,1.092953283,247.3915255,206.4276099,0.944055406,42419.11248,802.6001437,127.6117242,99.19509531,1,1.208445436
P1R32,40431.47451,1.244656372,264.6959137,191.535552,1.043596806,39438.32119,750.0711009,138.2487993,88.46782107,1,1.135211034
P1R33,51879.0867,1.228459494,288.4825729,220.5727812,1.020770088,50808.32249,886.209922,147.4306424,100.2130102,1,1.230066291
P1R34,50590.01422,1.15653897,282.7343424,228.445107,1.021895252,49487.41135,840.761116,146.2297553,106.3270618,1,1.136686381
P1R35,46860.62215,1.094399516,259.9206574,219.0235887,0.923815847,45839.09302,774.9396768,131.1454059,103.0358122,1,1.0425333
P1R36,47014.66226,1.151939129,267.5443995,222.0929172,0.944621114,46017.45525,780.1490732,136.4812631,106.5011976,1,1.05250157
P1R37,31813.33587,1.321970813,226.788847,150.6942427,1.05116383,30986.38371,667.6923998,117.3070641,74.48317569,1,1.144912055
P1R38,34213.11859,1.141216459,234.1238051,189.3002731,0.954026764,33361.84432,667.8848702,120.143326,91.73586911,1,1.064004137
P1R39,32607.85853,1.234419728,235.6597386,173.1972404,1.08449428,31707.94001,682.3519135,119.2002181,78.90615922,1,1.168527552
P1R41,39912.60257,1.169887769,245.6650008,188.2049875,0.99186797,38947.82505,729.3799428,126.3679605,87.99776609,1,1.086962546
P1R42,50484.61836,1.100888377,270.2728999,219.8179917,0.958754072,49417.70335,867.2403608,137.0041691,106.1819974,1,1.211118288
P1R43,45166.18097,1.216369046,270.002792,205.3644564,0.986718284,44155.33309,818.433627,136.5265916,98.63878266,1,1.207185254
P1R7,65110.32119,1.099700754,314.0868156,250.5825457,0.979484438,63873.68825,1006.244204,159.1348301,116.7885137,1,1.26146425
P1R8,37180.41751,1.197758009,240.0566911,190.7933688,0.984199684,36255.52637,738.4388939,121.816622,87.86492005,1,1.196864729
P1R10,35283.29197,1.163207998,233.7078928,189.3002731,0.981013996,34412.14437,703.2413069,119.3012981,87.05011414,1,1.143634283
P1R11,38809.99969,1.222064079,254.9924314,187.9463456,1.076675054,37849.44779,778.0948978,129.8565462,77.72322096,1,1.272904274
P1R12,47557.85632,1.122836304,263.7600746,221.5080764,0.962374047,46538.25816,829.9222397,139.0078074,98.44694433,1,1.177754679
P1R15,43812.2495,1.307708003,266.0401768,197.2081982,1.016532113,42789.9059,801.826001,137.2117048,89.16333589,1,1.195663842
P1R16,63156.44404,1.168377721,320.2851919,256.829896,1.010977831,61925.28641,976.6855225,163.0723853,115.0348643,1,1.225833917
P1R18,54319.4063,1.076850139,285.2465709,227.965497,0.97171704,53276.70456,877.187238,145.6233276,108.5761609,1,1.149310601
P1R19,71004.38214,1.084459638,324.6472901,269.7173846,0.958740906,69773.94243,1015.251038,164.4684176,132.3115496,1,1.175557236
P1R20,68855.92801,1.152364051,330.0587606,263.2524142,0.977292489,67612.54113,1020.007595,166.5293015,120.2922554,1,1.224530789
P1R5,25586.87258,1.195556772,197.7829111,156.6039801,1.082170404,24792.34992,600.3234886,106.2375904,70.49600606,1,1.156759664
P1R8,37042.59215,1.174474865,237.7149497,193.9541588,0.973676788,36130.51256,699.9114757,123.4494648,86.74439375,1,1.078952344
P1R9,27411.03175,1.069547034,202.482075,163.0959667,1.06627774,26592.18696,631.5200162,115.3953614,74.89486133,1,1.193466799
P1R13,45595.87179,1.185841416,269.0552789,212.0268597,1.01221784,44574.34266,776.3227695,137.7691364,95.64502073,1,1.075944471
P1R14,32964.58299,1.2334714,232.7519572,176.0985685,1.081573813,32088.98659,680.6362572,119.6214154,74.25154944,1,1.148852611
P1R15,43050.15634,1.05274937,254.1803769,215.5724198,0.995300802,42077.27145,764.2893293,130.2480698,97.75939503,1,1.104735169
P1R17,44395.98043,1.216366381,267.7110136,199.3344936,0.978364823,43390.66605,766.2885133,137.5973588,96.22430978,1,1.076907674
P1R19,57019.16187,1.155521416,301.5498427,234.4179632,0.974798549,55924.66637,870.1716006,151.0440135,111.0380413,1,1.077448612
P1R21,35696.76805,1.328841337,249.5450666,170.6745296,1.115972282,34764.42003,714.5849944,128.1650357,67.46620866,1,1.168861228
P1R22,35267.07722,1.048813041,220.4257082,199.4158214,0.940457664,34383.37345,675.4492502,115.2179794,90.27257627,1,1.05591053
P1R23,44274.36982,1.099422106,256.340139,217.1835684,0.990097043,43269.05544,771.596429,131.5285855,105.5494029,1,1.094947158
P1R25,38728.92595,1.305812515,253.429709,174.5262284,1.098380069,37764.14844,740.2621803,130.047687,72.39579475,1,1.154733021
P1R26,32834.865,1.220791596,229.9308295,172.0936881,1.009134726,31987.64441,661.5986323,117.7441923,85.15061891,1,1.08892281
P1R1,42142.13044,1.117098276,248.7641178,197.2081982,0.985400025,41140.86974,745.1495664,126.1136215,93.68627913,1,1.073998302
P1R2,15614.80247,1.31276076,158.635712,116.1493455,0.998388329,15022.96416,444.7735655,82.54951279,54.29793187,1,1.047882196
P1R3,38064.12128,1.089365232,235.5737157,198.3355213,0.915550795,37172.31013,698.4442581,118.5864376,94.46499372,1,1.044321233
P1R4,46755.22629,1.144077782,265.0479133,213.1138418,0.939700419,45733.69715,781.8324265,133.7865968,101.7308375,1,1.06360704
P1R5,57643.42967,1.23876086,305.675459,223.2035253,1.078963955,56504.34361,899.1876429,156.487754,90.54693926,1,1.138699114
P1R6,24743.70568,1.24711064,199.0088499,145.4656191,1.064698755,23985.6662,582.9696587,102.3102288,61.57556413,1,1.127535633
P1R7,59556.76995,1.109958312,298.2245691,216.1920709,1.070069184,58364.98596,937.5682282,152.4061636,101.5133331,1,1.19851517
P1R8,48984.75416,1.162221321,278.4726791,219.5412009,0.964249647,47963.22502,801.7695379,143.5375801,105.2823246,1,1.066549174
P1R9,73242.01739,1.218788568,349.5746693,246.2089274,1.126946785,72143.4682,1043.026436,181.4649762,97.97879593,1,1.200006981
P1R10,47784.8628,1.182585246,272.3050556,202.6621747,1.151009853,46657.9378,869.8881657,149.5290593,85.99507816,1,1.290599411
P1R11,61453.89548,1.153876667,304.0399303,228.9591247,1.019560885,60375.61473,913.3712217,154.5987414,114.0470786,1,1.099570904
P1R12,60489.11797,1.122134486,303.5462178,235.5737157,0.987732277,59374.35403,913.5234454,152.9541068,113.1468228,1,1.118486265
P1R13,42563.71389,1.145202952,263.3140009,200.4700808,1.046388781,42304.27792,782.8100949,138.1730476,99.6954691,1,1.152706403
P1R14,29405.44577,1.235113862,218.8199061,164.3093292,1.044461167,28582.5473,629.2618406,112.3533143,71.60957839,1,1.102432528
P1R15,52235.81116,1.182891954,284.9906551,223.4939186,0.96767487,51185.90622,826.9216266,146.0804528,107.7670414,1,1.063086152
P1R16,29802.7071,1.132499537,239.7525437,174.2240182,1.160978268,28914.94964,663.718995,131.9930888,84.47970294,1,1.212372874
P1R17,36061.59988,1.203000926,234.7980914,178.8168989,0.987935416,35165.73505,686.7438186,120.266531,85.35476719,1,1.067234794
P1R18,52025.01944,1.148884007,278.6473067,223.366918,0.967178508,50942.685,824.2954113,142.7167507,106.2432231,1,1.061387798
P1R19,49365.80074,1.18127186,274.8241199,215.2336764,0.988037026,48332.11055,806.486704,140.1583001,99.66759556,1,1.070899759
P1R20,31172.85332,1.053241057,211.3949997,180.3743113,0.959231035,30313.47166,641.0621692,107.0071342,85.26413371,1,1.078834379
P1R21,32859.18712,1.189435929,225.8215732,180.1044244,0.982562872,32011.96653,658.0575388,115.5689124,85.25536776,1,1.076478947
P1R22,29810.81447,1.208326277,213.3989695,168.8598076,1.000564007,28996.02338,625.3525385,112.7908417,76.61733508,1,1.073251614
P1R23,44971.60399,1.150427848,258.5445788,217.3141827,0.998845746,43970.34329,771.210938,136.5013501,97.79580067,1,1.076407368
P1R24,44947.28187,1.182097792,264.9408325,208.5570951,0.981939684,43966.28961,767.8360799,135.4148785,97.95404522,1,1.067105533
P1R25,64177.97317,1.19394281,322.7688908,242.4426985,1.079233967,63144.28298,967.0506654,168.308822,109.8093471,1,1.178567816
P1R26,47930.79553,1.170717756,273.8192751,223.6570992,1.022096111,46893.05165,803.7593849,141.5753154,98.31963672,1,1.096311008
P1R27,33759.10565,1.120933664,226.3952714,188.2049875,0.975706317,32883.50925,661.8716658,117.9453116,89.44465195,1,1.060131108
P1R28,56589.47104,1.121432669,291.946611,228.6579441,1.021058149,55397.68705,889.8123882,152.1047904,112.2214387,1,1.137353374
P1R29,30135.10943,1.174360013,216.5667542,173.3376137,1.047215948,29320.31834,642.7604994,118.7518796,75.60191218,1,1.121294869
P1R30,31440.39666,1.292782306,242.8102639,165.8807632,1.178599228,30524.26339,690.071189,132.7296474,71.6291924,1,1.241460072
P1R31,46414.71658,1.267840417,275.2662676,205.9951356,1.052703371,45372.91901,793.4459416,141.6865723,89.50002397,1,1.104150119
P1R32,62613.24998,1.14325455,311.9370187,252.4039332,1.027492567,61376.87543,936.2878012,160.889782,114.8880683,1,1.136590735
P1R33,48717.21081,1.106142856,276.6031257,226.0727453,0.991727781,47655.14481,825.3341645,144.6267219,106.7192383,1,1.137470153
P1R35,43366.34392,1.109781241,258.6072867,199.0088499,0.983171912,42640.73394,771.3533028,132.6941841,94.6277001,1,1.110381386
P1R3,39734.24034,1.306985551,257.2714558,178.726198,1.101537492,38749.19439,805.3308361,132.3127364,73.70453466,1,1.331913855
P1R4,34107.72273,1.226013059,235.0914058,174.3170618,1.024696359,33240.23371,674.2765076,119.1193025,86.83240204,1,1.088434117
P1R6,62621.35735,1.123861841,307.262707,239.1939356,1.02150558,61393.09018,936.9340177,155.148786,105.3376472,1,1.1378596
P1R7,47638.93006,1.091331112,259.8738656,212.1797545,0.955384124,46637.66936,790.8231814,133.673541,104.8861084,1,1.067117152
P1R8,56305.71295,1.1025192,282.5909316,235.9348012,0.926798902,55190.94901,851.8260173,145.6405077,115.9990418,1,1.046222598
P1R10,59200.04549,1.188927449,308.3689195,236.1237208,1.066764409,57996.10044,918.7000963,156.4874016,100.8622722,1,1.15808087
P1R12,40415.25976,1.263476783,257.6021289,174.8047279,1.160632395,39413.99906,765.4570902,132.1973717,65.47156425,1,1.182990768
P1R13,49203.65326,1.240132976,281.8871641,208.9260683,1.029314778,48153.74832,817.2300314,147.1781327,90.49435722,1,1.103694031
P1R16,36085.92201,1.231558688,240.0735768,188.6137785,0.970659763,35194.11086,682.0971035,122.926698,88.01625871,1,1.051992322
P1R17,45936.38151,1.204872953,269.1908421,214.2331548,0.986524468,44939.17449,777.2958129,138.0697046,97.85786576,1,1.069886539
P1R18,30321.57904,1.03169105,209.3912104,176.0985685,1.098217898,29454.09001,671.719828,110.2208391,83.54105095,1,1.219048217
P1R20,38437.06049,1.182467118,243.2939336,189.3002731,0.963870188,37500.65878,705.9080442,124.6900378,89.41312407,1,1.057420004
P1R21,54959.88885,1.137921209,288.721354,238.1749282,0.967382032,53849.1786,850.3916775,147.5291004,112.1838945,1,1.068683432
P1R24,33118.62309,1.099681418,221.91032,188.0110395,0.977754761,32247.08038,662.7681859,113.4632291,84.77402918,1,1.083984479
P1R25,54319.4063,1.034962001,277.6562985,234.2795819,1.000682577,53188.42762,856.0305179,149.6259561,111.879628,1,1.096355756
P1R26,44833.77863,1.262839773,273.3451289,205.0286189,1.02769808,43824.41056,778.3665862,137.2657805,93.55965766,1,1.100126034
P1R28,49600.91459,1.095708677,273.8784857,230.089445,0.997923371,48563.17071,812.3645511,145.0250827,107.2505503,1,1.081396727
P1R29,42725.86137,1.237542718,258.8736257,205.3249746,1.056178837,41728.65436,770.9021069,132.776748,95.91896572,1,1.133324409
P1R31,39223.47577,1.269199421,261.2739744,193.6194663,1.048730824,38258.69826,735.3417951,132.4022207,88.59908683,1,1.124704596
P1R32,32729.46914,1.135929967,217.2395555,185.0993324,0.974847556,31875.06862,692.2200557,114.1966782,83.35486822,1,1.196264968
P1R33,28797.39271,1.28260589,213.5508819,157.9442624,1.031977548,28006.92374,619.4629903,111.0013083,75.38043045,1,1.090323764
P1R34,48628.0297,1.111747425,267.7867131,227.4492338,0.932294893,48157.802,797.9598959,136.3463757,107.7633137,1,1.052169311
P1R35,50946.73868,1.261732049,288.2717195,205.0286189,1.024668856,49899.18619,875.8595369,152.1285261,99.56707998,1,1.223391957
P1R36,39636.95185,1.142751859,244.0259465,197.4752372,0.945936137,38705.39854,750.0388928,123.3212339,94.62867912,1,1.156607973
P1R3,47006.55488,1.124776732,265.2160958,217.4820001,0.939260877,46025.56262,822.5331514,133.5680484,105.3526847,1,1.16976298
P1R5,29486.51951,1.043164662,207.8756932,169.3631881,0.999631871,28671.72841,664.5134899,110.8253854,74.84710088,1,1.225586268
P1R6,60910.70142,1.079044771,297.026,250.4692807,0.996207138,59706.41598,939.1098731,152.3230519,107.0555358,1,1.175444066
P1R7,49138.79427,1.115322463,275.1336979,221.91032,0.983007683,48084.83564,873.7854025,140.8912612,105.0825023,1,1.263547554
P1R8,42620.46551,1.143637073,255.1990124,198.29464,1.039076506,41732.91915,787.8125859,132.9855168,86.49806268,1,1.183469916
P1R9,48019.97664,1.211755833,284.0645951,220.0391737,0.990415791,46970.32455,821.4081937,142.6001433,106.4609027,1,1.143101139
P1R10,47160.59499,1.100895884,261.1187775,210.2027324,0.942754424,46139.06586,846.2888462,131.19024,101.4374376,1,1.235260613
P1R11,48044.29877,1.053688353,259.6241669,225.857472,0.936545522,47010.60857,844.2164444,133.4442897,108.8612447,1,1.206429363
P1R12,46512.00507,1.0451789,265.3536204,219.8179917,0.942130429,45478.31487,827.704333,136.3343291,106.8167792,1,1.198771061
P1R13,47411.92359,1.100261912,263.6370952,205.6800377,1.00221674,46350.37187,832.7704242,136.2213028,99.47431303,1,1.190659331
P1R14,47776.75542,1.228475062,279.2721586,214.2331548,0.98742765,46783.94885,838.2829403,143.237205,99.92385539,1,1.195293443
P1R15,45441.83169,1.138204154,267.9683044,205.9951356,0.9666512,44472.00339,818.6692374,138.6681195,99.81990615,1,1.199279489
P1R16,43714.96101,1.19327685,258.5445788,211.6441394,0.950904701,42772.88244,757.3242794,133.3505441,99.76485325,1,1.067051547
P1R17,48830.71405,1.119789746,267.5443995,232.3684818,0.918805715,47801.07754,837.8306417,137.7746424,109.8049892,1,1.168597491
P1R18,29875.67346,1.169457095,208.3237227,169.3631881,0.97364024,29073.17691,654.0982565,109.3326187,77.34509941,1,1.17107214
P1R19,36985.84053,1.087959306,234.5562629,199.8219641,0.96059517,36181.34027,716.3231201,118.9322728,92.36980001,1,1.128556858
P1R20,38428.95311,1.139584861,246.0112751,186.5608665,0.995059037,37525.80945,715.8048426,124.3853111,90.67497709,1,1.08654909
P1R21,53605.95738,1.084414168,277.3787663,216.5667542,0.954550502,52508.28918,878.5712458,141.9266024,105.2674338,1,1.169812505
P1R22,42847.47198,1.069360736,250.9058781,202.7221724,0.969966489,41892.88893,794.5160421,127.9312895,95.46865261,1,1.199099406
P1R23,27800.1857,1.067577659,198.29464,169.1236699,0.921108862,27034.03885,639.7798409,101.5162898,83.6648825,1,1.204870376
P1R24,26802.97869,1.083314664,196.3636196,168.0898529,0.934155195,26012.53449,618.4258097,98.63295644,81.09883653,1,1.169991484
P1R25,60967.45304,1.124021923,305.6224087,240.1579879,0.963923315,59775.66905,963.5190631,154.1093001,117.8939616,1,1.235908544
P1R26,39191.04628,1.145563467,246.8666258,197.4341778,0.933968345,38278.96669,753.1011817,125.1348684,98.60991874,1,1.17906191
