"area","diam.max","species","sspname","sample","dataset","datasetAB","area_log","total_ind","area_max","area_log_max"
36239.00895,229.5737719,"inflata","G.inflata",25,"Resample","A",10.4978914129287,30,136366.9734,11.8231048645746
68755.21463,320.69505,"inflata","G.inflata",25,"Resample","A",11.1383078618161,30,136366.9734,11.8231048645746
67693.90355,317.1301727,"inflata","G.inflata",25,"Resample","A",11.1227514038854,30,136366.9734,11.8231048645746
98432.49533,379.940437,"inflata","G.inflata",25,"Resample","A",11.4971262656176,30,136366.9734,11.8231048645746
55605.47179,293.9945237,"inflata","G.inflata",25,"Resample","A",10.9260368888856,30,136366.9734,11.8231048645746
58832.12033,294.5974297,"inflata","G.inflata",25,"Resample","A",10.9824432488544,30,136366.9734,11.8231048645746
68899.78952,329.6130146,"inflata","G.inflata",25,"Resample","A",11.140408402135,30,136366.9734,11.8231048645746
56088.48333,281.1985136,"inflata","G.inflata",25,"Resample","A",10.934685782201,30,136366.9734,11.8231048645746
62472.77877,310.3912549,"inflata","G.inflata",25,"Resample","A",11.0424862011695,30,136366.9734,11.8231048645746
118061.8216,422.4817597,"inflata","G.inflata",25,"Resample","A",11.6789636781183,30,136366.9734,11.8231048645746
82910.41007,357.2120913,"inflata","G.inflata",25,"Resample","A",11.3255159070635,30,136366.9734,11.8231048645746
31977.33567,218.0039157,"inflata","G.inflata",25,"Resample","A",10.3727826705345,30,136366.9734,11.8231048645746
38709.92514,239.2869106,"inflata","G.inflata",25,"Resample","A",10.5638513097026,30,136366.9734,11.8231048645746
56121.34126,277.1497404,"inflata","G.inflata",25,"Resample","A",10.9352714337882,30,136366.9734,11.8231048645746
44433.77622,259.237961,"inflata","G.inflata",25,"Resample","A",10.7017551848909,30,136366.9734,11.8231048645746
36209.43681,233.2935322,"inflata","G.inflata",25,"Resample","A",10.4970750492005,30,136366.9734,11.8231048645746
677857.5464,1044.265511,"menardii","G.menardii",20,"Resample","A",13.4266924362921,36,831824.6874,13.6313769853408
679179.0483,1030.542265,"menardii","G.menardii",20,"Resample","A",13.4286400658886,36,831824.6874,13.6313769853408
658035.0168,1038.828405,"menardii","G.menardii",20,"Resample","A",13.3970134259128,36,831824.6874,13.6313769853408
222660.9216,646.7736699,"menardii","G.menardii",20,"Resample","A",12.3134053623202,36,831824.6874,13.6313769853408
638796.2181,1054.363852,"menardii","G.menardii",20,"Resample","A",13.3673407749861,36,831824.6874,13.6313769853408
317419.9098,786.6096804,"menardii","G.menardii",20,"Resample","A",12.6679808128954,36,831824.6874,13.6313769853408
279169.3189,660.9889476,"menardii","G.menardii",20,"Resample","A",12.5395737545054,36,831824.6874,13.6313769853408
279971.9489,697.3728854,"menardii","G.menardii",20,"Resample","A",12.5424446946328,36,831824.6874,13.6313769853408
99185.61443,377.667886,"menardii","G.menardii",20,"Resample","A",11.5047482669305,36,831824.6874,13.6313769853408
186088.5571,548.3634784,"menardii","G.menardii",20,"Resample","A",12.1339779528302,36,831824.6874,13.6313769853408
587363.0369,983.3734069,"menardii","G.menardii",20,"Resample","A",13.2833983691409,36,831824.6874,13.6313769853408
464017.4478,861.5983444,"menardii","G.menardii",20,"Resample","A",13.0476774335187,36,831824.6874,13.6313769853408
658107.9831,1019.413169,"menardii","G.menardii",20,"Resample","A",13.3971243048979,36,831824.6874,13.6313769853408
376441.593,762.9291018,"menardii","G.menardii",20,"Resample","A",12.8385181827138,36,831824.6874,13.6313769853408
456712.7037,864.4166424,"menardii","G.menardii",20,"Resample","A",13.031809815077,36,831824.6874,13.6313769853408
544839.8599,923.707888,"menardii","G.menardii",20,"Resample","A",13.2082471954215,36,831824.6874,13.6313769853408
308518.013,699.2189115,"menardii","G.menardii",20,"Resample","A",12.6395355096019,36,831824.6874,13.6313769853408
624527.2397,1005.016019,"menardii","G.menardii",20,"Resample","A",13.3447502260112,36,831824.6874,13.6313769853408
246966.8291,671.7864079,"menardii","G.menardii",20,"Resample","A",12.41700931145,36,831824.6874,13.6313769853408
384573.2892,801.5213216,"menardii","G.menardii",20,"Resample","A",12.859889658867,36,831824.6874,13.6313769853408
621835.5915,979.2425049,"menardii","G.menardii",20,"Resample","A",13.3404310144347,36,831824.6874,13.6313769853408
646182.0359,1038.098443,"menardii","G.menardii",20,"Resample","A",13.3788365323885,36,831824.6874,13.6313769853408
519788.074,924.5983232,"menardii","G.menardii",20,"Resample","A",13.1611764574865,36,831824.6874,13.6313769853408
418794.5152,827.5591883,"menardii","G.menardii",20,"Resample","A",12.9451356614267,36,831824.6874,13.6313769853408
687302.6372,1096.730653,"menardii","G.menardii",20,"Resample","A",13.4405299941458,36,831824.6874,13.6313769853408
831824.6874,1153.188823,"menardii","G.menardii",20,"Resample","A",13.6313769853408,36,831824.6874,13.6313769853408
323727.4468,776.2449716,"menardii","G.menardii",20,"Resample","A",12.6876572271755,36,831824.6874,13.6313769853408
103482.5227,414.0415738,"menardii","G.menardii",20,"Resample","A",11.5471580146267,36,831824.6874,13.6313769853408
417975.6704,837.8164759,"menardii","G.menardii",20,"Resample","A",12.9431785050282,36,831824.6874,13.6313769853408
529833.1105,926.4028807,"menardii","G.menardii",20,"Resample","A",13.1803173500923,36,831824.6874,13.6313769853408
410922.255,799.2574259,"menardii","G.menardii",20,"Resample","A",12.9261593150013,36,831824.6874,13.6313769853408
487472.081,891.2917865,"menardii","G.menardii",20,"Resample","A",13.0969882980365,36,831824.6874,13.6313769853408
523501.2514,902.4332251,"menardii","G.menardii",20,"Resample","A",13.1682946997388,36,831824.6874,13.6313769853408
275115.6318,715.924709,"menardii","G.menardii",20,"Resample","A",12.5249467675448,36,831824.6874,13.6313769853408
808070.0814,1138.396913,"menardii","G.menardii",20,"Resample","A",13.602404068148,36,831824.6874,13.6313769853408
382627.5194,779.9023225,"menardii","G.menardii",20,"Resample","A",12.8548172607409,36,831824.6874,13.6313769853408
73905.06592,348.3117577,"menardii","G.menardii",27,"Resample","A",11.2105366556017,1,73905.06592,11.2105366556017
327752.4285,722.1496885,"menardii","G.menardii",44,"Resample","A",12.7000138112095,29,1221082.224,14.0152480923488
82835.08743,364.9536191,"menardii","G.menardii",44,"Resample","A",11.3246070118438,29,1221082.224,14.0152480923488
314172.564,689.5981275,"menardii","G.menardii",44,"Resample","A",12.6576976808128,29,1221082.224,14.0152480923488
216923.2118,641.5681229,"menardii","G.menardii",44,"Resample","A",12.2872987072256,29,1221082.224,14.0152480923488
529280.9552,1002.940872,"menardii","G.menardii",44,"Resample","A",13.1792746760916,29,1221082.224,14.0152480923488
426128.2211,876.6552198,"menardii","G.menardii",44,"Resample","A",12.9624955684612,29,1221082.224,14.0152480923488
1221082.224,1427.827089,"menardii","G.menardii",44,"Resample","A",14.0152480923488,29,1221082.224,14.0152480923488
447801.7683,834.82503,"menardii","G.menardii",44,"Resample","A",13.0121059320001,29,1221082.224,14.0152480923488
356393.218,738.953585,"menardii","G.menardii",44,"Resample","A",12.783789945217,29,1221082.224,14.0152480923488
588690.2549,971.3705227,"menardii","G.menardii",44,"Resample","A",13.2856554412867,29,1221082.224,14.0152480923488
399969.7724,846.1671685,"menardii","G.menardii",44,"Resample","A",12.8991442542346,29,1221082.224,14.0152480923488
600747.3389,1001.192245,"menardii","G.menardii",44,"Resample","A",13.3059297239593,29,1221082.224,14.0152480923488
523335.8533,924.4644303,"menardii","G.menardii",44,"Resample","A",13.1679787038677,29,1221082.224,14.0152480923488
729015.5214,1118.096693,"menardii","G.menardii",44,"Resample","A",13.4994503021222,29,1221082.224,14.0152480923488
632391.9694,988.0633498,"menardii","G.menardii",44,"Resample","A",13.3572646856283,29,1221082.224,14.0152480923488
754589.8898,1094.517856,"menardii","G.menardii",44,"Resample","A",13.5339296883309,29,1221082.224,14.0152480923488
436579.0845,835.262193,"menardii","G.menardii",44,"Resample","A",12.9867248165451,29,1221082.224,14.0152480923488
163813.6342,519.4861975,"menardii","G.menardii",44,"Resample","A",12.0064846838113,29,1221082.224,14.0152480923488
956577.3367,1221.650193,"menardii","G.menardii",44,"Resample","A",13.7711169184361,29,1221082.224,14.0152480923488
642363.0527,1015.302399,"menardii","G.menardii",44,"Resample","A",13.3729089254837,29,1221082.224,14.0152480923488
178373.9191,524.0438826,"menardii","G.menardii",44,"Resample","A",12.0916372950551,29,1221082.224,14.0152480923488
282569.6536,670.8144818,"menardii","G.menardii",44,"Resample","A",12.5516803605933,29,1221082.224,14.0152480923488
531137.4958,925.3102093,"menardii","G.menardii",44,"Resample","A",13.182776204182,29,1221082.224,14.0152480923488
287909.8153,698.6588306,"menardii","G.menardii",44,"Resample","A",12.5704025687597,29,1221082.224,14.0152480923488
431676.9829,839.8448747,"menardii","G.menardii",44,"Resample","A",12.9754328627721,29,1221082.224,14.0152480923488
627990.5079,1002.150205,"menardii","G.menardii",44,"Resample","A",13.3502803305272,29,1221082.224,14.0152480923488
1124625.552,1349.388433,"menardii","G.menardii",44,"Resample","A",13.9329606955496,29,1221082.224,14.0152480923488
655066.7969,985.4419828,"menardii","G.menardii",44,"Resample","A",13.3924924894178,29,1221082.224,14.0152480923488
364632.9207,788.4472499,"menardii","G.menardii",44,"Resample","A",12.8066464298,29,1221082.224,14.0152480923488
554858.6893,900.4838902,"menardii","G.menardii",46,"Resample","A",13.2264687464351,1,554858.6893,13.2264687464351
178065.1543,519.7789082,"menardii","G.menardii",55,"Resample","A",12.0899047976929,23,511531.6577,13.1451647543452
254781.6026,629.6588645,"menardii","G.menardii",55,"Resample","A",12.4481619967767,23,511531.6577,13.1451647543452
329157.1884,733.402796,"menardii","G.menardii",55,"Resample","A",12.7042906919406,23,511531.6577,13.1451647543452
394993.9462,817.5874555,"menardii","G.menardii",55,"Resample","A",12.8866257176899,23,511531.6577,13.1451647543452
438007.2946,831.7399657,"menardii","G.menardii",55,"Resample","A",12.9899908435578,23,511531.6577,13.1451647543452
502487.4162,906.9878521,"menardii","G.menardii",55,"Resample","A",13.1273258762137,23,511531.6577,13.1451647543452
151038.8327,467.1106139,"menardii","G.menardii",55,"Resample","A",11.9252922529331,23,511531.6577,13.1451647543452
361809.5602,793.5397362,"menardii","G.menardii",55,"Resample","A",12.7988732755854,23,511531.6577,13.1451647543452
188013.8199,526.0739389,"menardii","G.menardii",55,"Resample","A",12.1442707492167,23,511531.6577,13.1451647543452
445043.1825,846.575239,"menardii","G.menardii",55,"Resample","A",13.0059265957662,23,511531.6577,13.1451647543452
339119.1543,757.2526067,"menardii","G.menardii",55,"Resample","A",12.7341068122159,23,511531.6577,13.1451647543452
390844.2354,815.9183014,"menardii","G.menardii",55,"Resample","A",12.8760643846591,23,511531.6577,13.1451647543452
511531.6577,928.487543,"menardii","G.menardii",55,"Resample","A",13.1451647543452,23,511531.6577,13.1451647543452
153233.3913,514.0151305,"menardii","G.menardii",55,"Resample","A",11.9397174714163,23,511531.6577,13.1451647543452
180485.8189,548.5986106,"menardii","G.menardii",55,"Resample","A",12.1034074880177,23,511531.6577,13.1451647543452
31974.05369,228.5981086,"menardii","G.menardii",55,"Resample","A",10.3726800307003,23,511531.6577,13.1451647543452
290785.6639,674.4618192,"menardii","G.menardii",55,"Resample","A",12.5803417245955,23,511531.6577,13.1451647543452
151411.2426,529.124253,"menardii","G.menardii",55,"Resample","A",11.9277548748243,23,511531.6577,13.1451647543452
37400.59858,239.980286,"menardii","G.menardii",55,"Resample","A",10.5294419880874,23,511531.6577,13.1451647543452
69893.36613,344.7491455,"menardii","G.menardii",55,"Resample","A",11.1547260185679,23,511531.6577,13.1451647543452
108411.1945,382.2360539,"menardii","G.menardii",55,"Resample","A",11.5936866329509,23,511531.6577,13.1451647543452
216649.4845,576.4743471,"menardii","G.menardii",55,"Resample","A",12.2860360477514,23,511531.6577,13.1451647543452
76131.23267,373.6315395,"menardii","G.menardii",55,"Resample","A",11.240213875815,23,511531.6577,13.1451647543452
208142.2587,566.2768303,"obliquiloculata","P.obliquiloculata",20,"Resample","A",12.2459770609635,2,217765.0172,12.291171857664
217765.0172,573.3633218,"obliquiloculata","P.obliquiloculata",20,"Resample","A",12.291171857664,2,217765.0172,12.291171857664
129808.4875,438.4624632,"obliquiloculata","P.obliquiloculata",25,"Resample","A",11.7738154701744,3,187910.0484,12.1437186613533
73400.30532,323.7455007,"obliquiloculata","P.obliquiloculata",25,"Resample","A",11.203683374267,3,187910.0484,12.1437186613533
187910.0484,537.0810768,"obliquiloculata","P.obliquiloculata",25,"Resample","A",12.1437186613533,3,187910.0484,12.1437186613533
163031.1821,488.2562094,"obliquiloculata","P.obliquiloculata",27,"Resample","A",12.0016967627201,7,276745.8998,12.5308550349236
36580.7314,247.249217,"obliquiloculata","P.obliquiloculata",27,"Resample","A",10.5072769162775,7,276745.8998,12.5308550349236
276745.8998,618.3110588,"obliquiloculata","P.obliquiloculata",27,"Resample","A",12.5308550349236,7,276745.8998,12.5308550349236
97397.47059,370.0212166,"obliquiloculata","P.obliquiloculata",27,"Resample","A",11.4865555199916,7,276745.8998,12.5308550349236
46605.68527,268.9732072,"obliquiloculata","P.obliquiloculata",27,"Resample","A",10.7494778141743,7,276745.8998,12.5308550349236
63994.10084,302.2116759,"obliquiloculata","P.obliquiloculata",27,"Resample","A",11.0665461837185,7,276745.8998,12.5308550349236
198507.8871,517.8576562,"obliquiloculata","P.obliquiloculata",27,"Resample","A",12.1985841118213,7,276745.8998,12.5308550349236
62351.20444,300.1059497,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.0405382683234,16,236672.3706,12.3744320611857
86781.07401,348.8352778,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.3711438355145,16,236672.3706,12.3744320611857
71889.86098,327.136473,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.1828905181883,16,236672.3706,12.3744320611857
206262.3581,552.6639509,"obliquiloculata","P.obliquiloculata",44,"Resample","A",12.2369042204625,16,236672.3706,12.3744320611857
119974.153,427.6570049,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.6950316068974,16,236672.3706,12.3744320611857
69103.50867,316.7673294,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.1433607851671,16,236672.3706,12.3744320611857
31109.88636,213.9034009,"obliquiloculata","P.obliquiloculata",44,"Resample","A",10.3452809370403,16,236672.3706,12.3744320611857
57015.07691,280.5433929,"obliquiloculata","P.obliquiloculata",44,"Resample","A",10.9510710190338,16,236672.3706,12.3744320611857
68817.6447,312.1014706,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.139215454703,16,236672.3706,12.3744320611857
205204.3328,555.9952102,"obliquiloculata","P.obliquiloculata",44,"Resample","A",12.2317615070656,16,236672.3706,12.3744320611857
129877.5326,451.9709496,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.7743472285001,16,236672.3706,12.3744320611857
117815.3871,405.7236108,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.6768741622128,16,236672.3706,12.3744320611857
236672.3706,558.8452696,"obliquiloculata","P.obliquiloculata",44,"Resample","A",12.3744320611857,16,236672.3706,12.3744320611857
171278.522,507.0212741,"obliquiloculata","P.obliquiloculata",44,"Resample","A",12.0510462940811,16,236672.3706,12.3744320611857
188916.6578,500.7087751,"obliquiloculata","P.obliquiloculata",44,"Resample","A",12.1490612327674,16,236672.3706,12.3744320611857
147748.9597,474.8552746,"obliquiloculata","P.obliquiloculata",44,"Resample","A",11.903269894296,16,236672.3706,12.3744320611857
316880.9606,677.3249951,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.6662814637227,22,344359.4943,12.7494414322495
73777.06982,331.1516691,"obliquiloculata","P.obliquiloculata",46,"Resample","A",11.2088032552631,22,344359.4943,12.7494414322495
225414.4185,579.2248767,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.3256958470424,22,344359.4943,12.7494414322495
281076.4046,636.9672933,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.5463818138482,22,344359.4943,12.7494414322495
344359.4943,709.7635172,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.7494414322495,22,344359.4943,12.7494414322495
267829.2509,619.6944031,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.4981049329361,22,344359.4943,12.7494414322495
277299.1038,616.865593,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.5328519997198,22,344359.4943,12.7494414322495
179328.688,494.6177635,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.0969756467946,22,344359.4943,12.7494414322495
335129.0478,673.0997672,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.7222709539435,22,344359.4943,12.7494414322495
167930.2837,487.8352735,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.031304194282,22,344359.4943,12.7494414322495
224044.4819,603.9554942,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.3195998910335,22,344359.4943,12.7494414322495
268108.5584,611.6690195,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.4991472461315,22,344359.4943,12.7494414322495
83539.53047,348.0703014,"obliquiloculata","P.obliquiloculata",46,"Resample","A",11.333075217614,22,344359.4943,12.7494414322495
323424.7353,673.8304853,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.686721708358,22,344359.4943,12.7494414322495
192163.5307,523.9586147,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.1661020108961,22,344359.4943,12.7494414322495
307703.7156,656.1396152,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.6368926366353,22,344359.4943,12.7494414322495
127058.2924,441.3430646,"obliquiloculata","P.obliquiloculata",46,"Resample","A",11.7524012554102,22,344359.4943,12.7494414322495
202963.419,543.2509362,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.2207810398152,22,344359.4943,12.7494414322495
79283.41684,348.0129792,"obliquiloculata","P.obliquiloculata",46,"Resample","A",11.2807842664606,22,344359.4943,12.7494414322495
151397.9423,459.3728706,"obliquiloculata","P.obliquiloculata",46,"Resample","A",11.9276670287439,22,344359.4943,12.7494414322495
221145.0045,562.7800248,"obliquiloculata","P.obliquiloculata",46,"Resample","A",12.3065738943007,22,344359.4943,12.7494414322495
144481.7576,471.3623152,"obliquiloculata","P.obliquiloculata",46,"Resample","A",11.8809085335824,22,344359.4943,12.7494414322495
38258.69826,246.1595292,"pachyderma","N.pachyderma",66,"Resample","A",10.5521262188922,226,77887.54273,11.2630213054641
32405.17418,217.9660801,"pachyderma","N.pachyderma",66,"Resample","A",10.3860733859438,226,77887.54273,11.2630213054641
52203.38167,290.8754989,"pachyderma","N.pachyderma",66,"Resample","A",10.8629025547226,226,77887.54273,11.2630213054641
43536.59878,259.8582665,"pachyderma","N.pachyderma",66,"Resample","A",10.6813572146036,226,77887.54273,11.2630213054641
27184.02527,225.1023944,"pachyderma","N.pachyderma",66,"Resample","A",10.2103847735022,226,77887.54273,11.2630213054641
37042.59215,239.3464126,"pachyderma","N.pachyderma",66,"Resample","A",10.5198236687629,226,77887.54273,11.2630213054641
53508.66889,280.2719169,"pachyderma","N.pachyderma",66,"Resample","A",10.8875989550849,226,77887.54273,11.2630213054641
68126.26435,330.1078838,"pachyderma","N.pachyderma",66,"Resample","A",11.1291180910594,226,77887.54273,11.2630213054641
64007.71832,337.4434306,"pachyderma","N.pachyderma",66,"Resample","A",11.0667589538204,226,77887.54273,11.2630213054641
34756.31266,231.7570997,"pachyderma","N.pachyderma",66,"Resample","A",10.4561164937755,226,77887.54273,11.2630213054641
40553.08512,264.3741135,"pachyderma","N.pachyderma",66,"Resample","A",10.6103671385237,226,77887.54273,11.2630213054641
64194.18792,310.9347775,"pachyderma","N.pachyderma",66,"Resample","A",11.0696679547388,226,77887.54273,11.2630213054641
54870.70774,300.4994716,"pachyderma","N.pachyderma",66,"Resample","A",10.9127349284572,226,77887.54273,11.2630213054641
27459.67599,208.3237227,"pachyderma","N.pachyderma",66,"Resample","A",10.2204738799078,226,77887.54273,11.2630213054641
61210.67426,304.5594635,"pachyderma","N.pachyderma",66,"Resample","A",11.0220768693048,226,77887.54273,11.2630213054641
29405.44577,223.366918,"pachyderma","N.pachyderma",66,"Resample","A",10.2889351664459,226,77887.54273,11.2630213054641
40690.91048,266.99839,"pachyderma","N.pachyderma",66,"Resample","A",10.6137600167592,226,77887.54273,11.2630213054641
39758.56246,282.9206677,"pachyderma","N.pachyderma",66,"Resample","A",10.5905805046843,226,77887.54273,11.2630213054641
28927.1107,204.1369705,"pachyderma","N.pachyderma",66,"Resample","A",10.2725345208775,226,77887.54273,11.2630213054641
47460.56783,258.5445788,"pachyderma","N.pachyderma",66,"Resample","A",10.7676544943092,226,77887.54273,11.2630213054641
54181.58094,290.2895901,"pachyderma","N.pachyderma",66,"Resample","A",10.9000962946154,226,77887.54273,11.2630213054641
59767.56168,318.4192522,"pachyderma","N.pachyderma",66,"Resample","A",10.9982183459385,226,77887.54273,11.2630213054641
32267.34882,217.7614083,"pachyderma","N.pachyderma",66,"Resample","A",10.3818111254888,226,77887.54273,11.2630213054641
44412.19518,257.712259,"pachyderma","N.pachyderma",66,"Resample","A",10.7012693769227,226,77887.54273,11.2630213054641
29178.43929,210.2027324,"pachyderma","N.pachyderma",66,"Resample","A",10.2811853350398,226,77887.54273,11.2630213054641
39653.1666,246.8173592,"pachyderma","N.pachyderma",66,"Resample","A",10.5879260876824,226,77887.54273,11.2630213054641
42855.57936,257.7437161,"pachyderma","N.pachyderma",66,"Resample","A",10.6655911223176,226,77887.54273,11.2630213054641
44347.33619,253.9889279,"pachyderma","N.pachyderma",66,"Resample","A",10.6998079225742,226,77887.54273,11.2630213054641
35923.77452,239.6679898,"pachyderma","N.pachyderma",66,"Resample","A",10.4891545981872,226,77887.54273,11.2630213054641
46601.18618,266.1620459,"pachyderma","N.pachyderma",66,"Resample","A",10.7493812742962,226,77887.54273,11.2630213054641
42344.81479,252.5163304,"pachyderma","N.pachyderma",66,"Resample","A",10.6536012555122,226,77887.54273,11.2630213054641
66658.82964,337.9715866,"pachyderma","N.pachyderma",66,"Resample","A",11.1073427945519,226,77887.54273,11.2630213054641
34018.54162,230.7052466,"pachyderma","N.pachyderma",66,"Resample","A",10.4346609967182,226,77887.54273,11.2630213054641
42312.38529,254.323869,"pachyderma","N.pachyderma",66,"Resample","A",10.6528351186318,226,77887.54273,11.2630213054641
71255.71074,340.6357846,"pachyderma","N.pachyderma",66,"Resample","A",11.1740302456558,226,77887.54273,11.2630213054641
54911.24461,289.7724509,"pachyderma","N.pachyderma",66,"Resample","A",10.9134734263792,226,77887.54273,11.2630213054641
72390.74311,332.4694544,"pachyderma","N.pachyderma",66,"Resample","A",11.1898337126026,226,77887.54273,11.2630213054641
37472.28297,233.690547,"pachyderma","N.pachyderma",66,"Resample","A",10.5313568178741,226,77887.54273,11.2630213054641
56500.28993,293.2765445,"pachyderma","N.pachyderma",66,"Resample","A",10.9420010486258,226,77887.54273,11.2630213054641
45158.07359,261.3360274,"pachyderma","N.pachyderma",66,"Resample","A",10.7179243599135,226,77887.54273,11.2630213054641
77887.54273,363.0002078,"pachyderma","N.pachyderma",66,"Resample","A",11.2630213054641,226,77887.54273,11.2630213054641
41469.21839,248.7641178,"pachyderma","N.pachyderma",66,"Resample","A",10.6327067054621,226,77887.54273,11.2630213054641
42101.59357,249.7399222,"pachyderma","N.pachyderma",66,"Resample","A",10.6478408709731,226,77887.54273,11.2630213054641
46147.17323,274.440349,"pachyderma","N.pachyderma",66,"Resample","A",10.7395909862674,226,77887.54273,11.2630213054641
68085.72748,333.3826498,"pachyderma","N.pachyderma",66,"Resample","A",11.1285228883808,226,77887.54273,11.2630213054641
41347.60778,252.2754179,"pachyderma","N.pachyderma",66,"Resample","A",10.6297698458158,226,77887.54273,11.2630213054641
51943.9457,291.0008973,"pachyderma","N.pachyderma",66,"Resample","A",10.8579204488312,226,77887.54273,11.2630213054641
32178.1677,230.4063485,"pachyderma","N.pachyderma",66,"Resample","A",10.3790434798327,226,77887.54273,11.2630213054641
46860.62215,277.4810473,"pachyderma","N.pachyderma",66,"Resample","A",10.7549329887556,226,77887.54273,11.2630213054641
60408.04423,317.5013216,"pachyderma","N.pachyderma",66,"Resample","A",11.0088775576708,226,77887.54273,11.2630213054641
52446.60289,287.5818543,"pachyderma","N.pachyderma",66,"Resample","A",10.8675508431854,226,77887.54273,11.2630213054641
43601.45777,249.0409839,"pachyderma","N.pachyderma",66,"Resample","A",10.6828458638699,226,77887.54273,11.2630213054641
39466.69699,246.9487149,"pachyderma","N.pachyderma",66,"Resample","A",10.5832124810913,226,77887.54273,11.2630213054641
50071.14228,290.6663813,"pachyderma","N.pachyderma",66,"Resample","A",10.8212001187246,226,77887.54273,11.2630213054641
37699.28945,230.7930841,"pachyderma","N.pachyderma",66,"Resample","A",10.5373965257784,226,77887.54273,11.2630213054641
51344.00001,275.6194751,"pachyderma","N.pachyderma",66,"Resample","A",10.8463033635444,226,77887.54273,11.2630213054641
57756.93291,300.3240526,"pachyderma","N.pachyderma",66,"Resample","A",10.9639986715682,226,77887.54273,11.2630213054641
49422.55236,269.3413879,"pachyderma","N.pachyderma",66,"Resample","A",10.808162124506,226,77887.54273,11.2630213054641
55211.21745,280.9508747,"pachyderma","N.pachyderma",66,"Resample","A",10.9189214262938,226,77887.54273,11.2630213054641
34691.45366,233.3086144,"pachyderma","N.pachyderma",66,"Resample","A",10.454248643381,226,77887.54273,11.2630213054641
61778.19045,304.8255473,"pachyderma","N.pachyderma",66,"Resample","A",11.0313056758202,226,77887.54273,11.2630213054641
45725.58978,264.8643197,"pachyderma","N.pachyderma",66,"Resample","A",10.7304133715903,226,77887.54273,11.2630213054641
57440.74532,296.1786412,"pachyderma","N.pachyderma",66,"Resample","A",10.9585091792647,226,77887.54273,11.2630213054641
42969.08259,249.5937948,"pachyderma","N.pachyderma",66,"Resample","A",10.6682361265295,226,77887.54273,11.2630213054641
38258.69826,235.7629247,"pachyderma","N.pachyderma",66,"Resample","A",10.5521262188922,226,77887.54273,11.2630213054641
35404.90258,227.2531031,"pachyderma","N.pachyderma",66,"Resample","A",10.4746055804933,226,77887.54273,11.2630213054641
39807.20671,254.833409,"pachyderma","N.pachyderma",66,"Resample","A",10.5918032479963,226,77887.54273,11.2630213054641
43325.80705,262.9750955,"pachyderma","N.pachyderma",66,"Resample","A",10.6765037422234,226,77887.54273,11.2630213054641
37877.65168,245.3347614,"pachyderma","N.pachyderma",66,"Resample","A",10.5421165517141,226,77887.54273,11.2630213054641
49779.27682,274.6618207,"pachyderma","N.pachyderma",66,"Resample","A",10.815354048295,226,77887.54273,11.2630213054641
48895.57304,270.5127694,"pachyderma","N.pachyderma",66,"Resample","A",10.7974421404855,226,77887.54273,11.2630213054641
46495.79032,271.0965621,"pachyderma","N.pachyderma",66,"Resample","A",10.7471170567246,226,77887.54273,11.2630213054641
41598.93638,242.4426985,"pachyderma","N.pachyderma",66,"Resample","A",10.635829878134,226,77887.54273,11.2630213054641
42871.79411,260.6681839,"pachyderma","N.pachyderma",66,"Resample","A",10.665969408728,226,77887.54273,11.2630213054641
50063.03491,277.612496,"pachyderma","N.pachyderma",66,"Resample","A",10.8210381885976,226,77887.54273,11.2630213054641
54603.16439,285.0902052,"pachyderma","N.pachyderma",66,"Resample","A",10.9078471159144,226,77887.54273,11.2630213054641
70744.94617,331.6637626,"pachyderma","N.pachyderma",66,"Resample","A",11.1668363807279,226,77887.54273,11.2630213054641
45466.15381,265.7657671,"pachyderma","N.pachyderma",66,"Resample","A",10.7247234558211,226,77887.54273,11.2630213054641
57732.61078,311.6249776,"pachyderma","N.pachyderma",66,"Resample","A",10.9635774710061,226,77887.54273,11.2630213054641
60172.93038,309.1041952,"pachyderma","N.pachyderma",66,"Resample","A",11.0049778687071,226,77887.54273,11.2630213054641
46260.67647,262.0949838,"pachyderma","N.pachyderma",66,"Resample","A",10.7420475588951,226,77887.54273,11.2630213054641
