Core,Coring device,Lat,Long,Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Chronostratigraphic quality (chronozone level),sedimentation rate (cm/ky),Laboratory,Instrument,Publication,added by (name),date of addition,Orbulina_universa,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Globigerinoides_tenellus,Trilobatus_sacculifer,Sphaeroidinella_dehiscens,Globigerinella_adamsi,Globigerinella_siphonifera,Globigerinella_calida,Globigerina_bulloides,Globigerina_falconensis,Beella_digitata,Globoturborotalita_rubescens,Turborotalita_humilis,Turborotalita_quinqueloba,Neogloboquadrina_pachyderma,Neogloboquadrina_incompta,Neogloboquadrina_dutertrei,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Pulleniatina_obliquiloculata,Globoconella_inflata,Globorotalia_truncatulinoides,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_scitula,Dentigloborotalia_anfracta,Globorotalia_menardii,Globorotalia_tumida,Globorotalia_menardii_._Globorotalia_tumida,Candeina_nitida,Globigerinita_glutinata,Globorotalia_theyeri,Tenuitella_iota,Turborotalita_humilis_._Berggrenia_pumilio,Globigerinita_uvula,unidentified,Count,Type,Sum
GeoB2215-10,,0.0067,-23.495,-3711,South Atlantic,0.48,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.17,0.85,0.51,6.66,0,10.92,0,,0.51,0,3.58,0,0,0.34,0,0.34,0.17,25.26,18.94,0,0,0,11.6,11.94,2.39,0,0,0,0,0,NA,0,5.8,0,0,0,,0,441,1,97.93
GeoB1413-4,,-15.68,-9.455,-3789,South Atlantic,0.19,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.07,0.69,0,19.36,1.88,9.12,0,,1.97,0.77,9.94,7.37,0.26,2.06,0,0.34,0.17,6.26,1.71,0,0,0.04,18.33,5.61,3.43,0.04,0.94,0,0,0.09,NA,0,8.57,0,0,0,,0,620,1,99.76
GeoB1413-4,,-15.68,-9.455,-3789,South Atlantic,0.23,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.57,0.39,0,19.65,3.58,6.61,0,,2.86,0.67,10.47,8.06,0.22,0.45,0,0,0,7.95,1.29,0,0,0.39,16.01,7.5,2.91,0,1.57,0,0,0,NA,0,7.84,0,0,0,,0,473,1,99.54
GeoB1417-1,,-20.3667,-12.7067,-2845,South Atlantic,0.33,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.93,0.56,0.85,24.65,2.58,6.44,0,,2.74,0.44,18.49,1.53,0.16,5.48,0,0.32,0,5.96,1.01,0,0,0,8.5,6.32,1.77,0,2.58,0.64,0.08,0,NA,0.16,7.81,0,0,0,,0,696,1,99.36
GeoB1417-1,,-20.3667,-12.7067,-2845,South Atlantic,0.38,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1,1.22,0.78,24.28,2.43,8.25,0,,2.22,1.13,17.07,2.52,0.61,4,0.35,0,0,1.99,0.78,0,0,0,11.95,6.39,1.87,0,1.04,0,0,0.04,NA,0.22,9.47,0,0.35,0.35,,0.04,713,1,99.92
GeoB1419-2,,-15.5367,-17.0683,-4024,South Atlantic,0.23,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.1,1.03,0.44,35.73,0,13.35,0,,1.61,0.07,13.79,2.79,0.66,7.78,0,0,0,0.59,0.44,0,0,0,8.22,3.66,1.39,0,0,0.29,0,0,NA,0.22,6.82,0,0,0,,0,620,1,99.54
GeoB2819-1,,-30.8483,-38.3433,-3435,South Atlantic,0.13,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.45,0.61,0.12,23.59,0.22,1.68,0.01,,0.74,0.05,12.99,1.2,0.87,2.62,0,0,0.44,20.64,0.66,0,0,0,12.54,10.01,0.18,2.48,3.11,0.44,0,0,NA,0,4.37,0,0,0,,0,794,1,99.47
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.73,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.18,0.27,6.52,43.36,0.24,12.92,0,,1.28,0.48,0,0,0,1.43,0,0,0,0.66,3.28,0,0,0,0.42,2.71,0,0,0,0,0,0,NA,0.06,26.21,0,0,0,,0,729,1,100.02
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.78,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.32,0.55,4.67,39.51,0.63,12.58,0,,1.11,0,0,0,0,0.95,0,0,0,1.35,4.12,0,0,0,0.71,4.04,0.24,0,0.32,0,0,0,NA,0.08,28.82,0,0,0,,0,632,1,100
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.83,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.27,0,7.09,38.97,0,12.76,0,,2.39,0.18,0,0,0,1.77,0,0,0,2.92,4.34,0,0,0,0.71,3.01,0.8,0,0,0,0,0,NA,0,24.8,0,0,0,,0,530,1,100.01
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.88,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.1,0,3.33,33.73,2.59,15.72,0.1,,3.98,0.4,0,0,0,1.6,0,0,0,2.69,6.42,0,0,0,1.79,3.18,0.6,0.1,0,0,0,0,NA,0.2,23.48,0,0,0,,0,547,1,100.01
GeoB3104-1,,-3.6667,-37.7167,-767,South Atlantic,1.98,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.36,0.12,11.16,27.37,0.48,15.48,0,,2.64,2.16,0,0,0,4.32,0,0,0,4.44,3.72,0,0,0.24,1.56,4.2,0.24,0,0,0,0,0,NA,0.6,20.89,0,0,0,,0,416,1,99.98
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,2.98,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.24,0.12,7.36,38.44,0,11.8,0,,0.67,1.09,0,0,0,4.86,0,0,0,1.76,2.13,0,0,0,0.67,4.01,0.06,0,0.97,0,0,0,NA,0.24,25.55,0,0,0,,0,619,1,99.97
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.03,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.06,0.11,5.67,38.46,0,13.19,0,,0.79,0.67,0,0,0,4.49,0,0,0,3.26,3.99,0,0,0,1.85,3.99,0.11,0,0.22,0,0,0,NA,0,23.13,0,0,0,,0,477,1,99.99
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.13,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.29,0.12,4.51,36.23,0,13.01,0,,1.47,1.17,0,0,0,10.08,0,0,0,2.46,3.34,0,0,0,0.7,4.22,0,0,0.23,0,0,0,NA,0.12,22.04,0,0,0,,0,468,1,99.99
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.23,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.29,0.1,3.48,41.01,0.39,12.47,0,,2.32,1.16,0,0,0,2.32,0,0,0,1.74,4.84,0,0,0,0.39,3.48,0.77,0,0,0,0,0,NA,0.1,25.15,0,0,0,,0,430,1,100.01
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.33,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.12,0.12,3.79,42.25,0,16.98,0,,1.59,0.24,0.98,0,0,2.45,0,0,0,0.98,3.91,0,0,0,0,4.4,0,0,0,0,0,0,NA,0.24,21.98,0,0,0,,0,362,1,100.03
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.43,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.33,0.41,4.65,50.94,0.65,13.87,0,,1.55,1.63,0,0,0,0.66,0,0,0,3.43,2.2,0,0,0,0.08,1.22,0.08,0,0,0,0,0,NA,0.08,18.2,0,0,0,,0,445,1,99.98
GeoB3117-1,,-4.295,-37.0917,-800,South Atlantic,3.53,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.34,0.26,6.8,49.78,0,16.45,0,,1.46,0,0.34,0,0,2.07,0,0,0,1.89,4.31,0,0,0,0,0.78,0.09,0,0,0,0,0,NA,0.09,15.33,0,0,0,,0,530,1,99.99
GeoB3175-1,,-7.0533,-34.4633,-900,South Atlantic,1.68,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.28,0.14,5.61,61.24,0.32,10.14,0,,1.6,0,2.27,0,0,1.94,0,0,0,1.54,0.79,0,0,0,1.05,4.33,0.34,0,0.16,0,0,0,NA,0.45,7.13,0,0,0,,0.65,500,1,99.98
GeoB3175-1,,-7.0533,-34.4633,-900,South Atlantic,1.73,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.5,0.23,4.67,61.53,1.35,8.69,0,,0.66,0,3.38,0.68,0,2.71,0,0,0,0.68,0.44,0,0,0.17,0.34,3.68,0.93,0,0,0,0,0,NA,0.55,7.78,0,0,0,,0.02,414,1,99.99
GeoB3175-1,,-7.0533,-34.4633,-900,South Atlantic,1.78,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.6,0.05,5.93,60.23,0,10.7,0,,0.83,0,5.53,0,0,3.2,0,0,0,0,1.05,0,0,0.63,1.1,3.7,0.6,0,0,0,0,0,NA,0.48,5.4,0,0,0,,0,398,1,100.03
GeoB3175-1,,-7.0533,-34.4633,-900,South Atlantic,1.83,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.49,0.22,6.27,61.67,0.99,9.66,0,,0.74,0,0.99,0,0.06,1.97,0,0,0,1.42,0.52,0,0,1.51,0.49,4.67,0.05,0,0.37,0,0,0,NA,0.26,7.64,0,0,0,,0.02,524,1,100.01
GeoB3176-1,,-7.0117,-34.4417,-1385,South Atlantic,3.43,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.42,0.15,3.3,58.84,0.61,8.54,0,,1.52,0,0.91,0,0,2.74,0,0,0.3,0,0.53,0,0,0.34,2.28,2.59,0.76,0,0.61,0,0,0,NA,1.59,13.67,0,0,0,,0.3,430,1,100
GeoB3176-1,,-7.0117,-34.4417,-1385,South Atlantic,3.48,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.56,0.61,4.2,56.93,0.64,5.91,0,,0.99,0.11,2.25,0.43,0,3.42,0,0,0.43,0.11,0.48,0,0,0,0.61,3.05,0.03,0,1.28,0,0,0,NA,2.35,15.61,0,0,0,,0,551,1,100
GeoB3176-1,,-7.0117,-34.4417,-1385,South Atlantic,3.53,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.7,0.55,2.46,60.54,0,8.22,0,,1.4,0.61,3.88,0,0,4.85,0,0,0,0.61,0.55,0,0,0.12,0.55,3.7,0.36,0,0.24,0,0.03,0,NA,2,8.61,0,0,0,,0.03,556,1,99.89
GeoB3176-1,,-7.0117,-34.4417,-1385,South Atlantic,3.58,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.23,0.11,5,69.18,0,4.82,0.02,,1.33,0.14,1.27,0,0,1.62,0,0,0,0.19,0.57,0,0,0,0.32,1.75,0.2,0,0,0,0,0,NA,0.79,12.48,0,0,0,,0,514,1,99.97
GeoB1032-3,,-22.915,6.0367,-2505,South Atlantic,0.38,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,3.02,0,0.71,4.25,0.85,0,0,,1.15,0.28,15.71,1.7,0,1.13,0,0.57,2.26,35.82,0.71,0,0,0,20.39,3.91,0,1.59,0.57,0,0,0,NA,0,5.38,0,0,0,,0,428,1,98.58
GeoB1032-3,,-22.915,6.0367,-2505,South Atlantic,0.43,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,3.19,0,1.19,6.6,1.06,0.2,0,,0.93,4.09,14.05,1.58,0.07,0.53,0,0,2.77,35.5,0.92,0,0,0,14.98,3.85,0.07,0.77,1.19,0,0,0,NA,0,6.47,0,0,0,,0,587,1,99.35
GeoB1034-3,,-21.735,5.4217,-3772,South Atlantic,0.23,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,3.01,0,0,10.39,0,0.53,0,,1.06,0.09,17.48,0.53,0.09,0.71,0,1.77,1.77,28.55,1.06,0,0,0,21.92,3.96,0.09,0.64,1.46,0,0,0,NA,0,4.91,0,0,0,,0,780,1,98.34
GeoB1041-3,,-3.475,-7.6,-4033,South Atlantic,0.53,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,2.44,0.04,0.32,11.55,0,2.68,0,,1.16,0,18.11,0,0,0,0,0,0,15.83,9.71,0,0,0.16,31.53,0.24,2.56,0,0,0,0,0,NA,0,3.68,0,0,0,,0,558,1,98.41
GeoB1041-3,,-3.475,-7.6,-4033,South Atlantic,0.58,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,3.8,0,0.46,8.29,0,3.5,0,,0.68,0,12.47,0,0,0,0,0.61,0.61,16.12,7.07,0,0,0,37.19,0.08,2.97,0,2.13,0,0.08,0,NA,0,3.95,0,0,0,,0,380,1,98.49
GeoB3603-2,,-35.125,17.5433,-2840,South Atlantic,0.33,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.99,0,0,1.73,0,0,0,,0.49,0,16.3,0,0,0,0,0,1.24,60.99,0,0,0,0,12.35,2.47,0,0,0,0,0,0,NA,0,3.46,0,0,0,,0,438,1,100.02
GeoB3603-2,,-35.125,17.5433,-2840,South Atlantic,0.38,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.83,0,0,0.28,0,0.83,0,,0.83,0,16.53,0.28,0,0,0,0.55,0.55,58.13,1.65,0,0,0,13.5,1.1,0,0,0,0,0,0,NA,0,4.96,0,0,0,,0,401,1,100.02
GeoB3722-2,,-25.25,12.0217,-3506,South Atlantic,0.83,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.13,0,0,0,0,0,0,,0,0,4.08,0,0,0,0,0,1.93,84.82,0,0,0,0,7.69,0.38,0,0.97,0,0,0,0,NA,0,0,0,0,0,,0,715,1,100
GeoB3722-2,,-25.25,12.0217,-3506,South Atlantic,0.88,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.7,0,0,0.06,0,0,0,,0.16,0.47,8.29,0,0.37,0,0,0,0.99,79.35,0.03,0,0,0,8.82,0.23,0,0.36,0,0,0,0,NA,0,0.16,0,0,0,,0,1070,1,99.8
GeoB3722-2,,-25.25,12.0217,-3506,South Atlantic,0.93,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.32,0,0,0.05,0,0,0,,0,0,2.44,0,0,0,0,0,0.23,89.88,0,0,0,0,6.09,0.27,0,0.72,0,0,0,0,NA,0,0,0,0,0,,0,1056,1,100
GeoB3722-2,,-25.25,12.0217,-3506,South Atlantic,0.98,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.12,0,0,0.05,0,0,0,,0,0,5.29,0,0,0,0,0,1.1,86.41,0,0,0,0,5.13,0.76,0,1.15,0,0,0,0,NA,0,0,0,0,0,,0,876,1,100.01
GeoB3801-6,,-29.5117,-8.305,-4546,South Atlantic,0.18,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.78,1.01,0,15.01,0,2.46,0,,1.49,0,18.22,6.42,0.37,4.18,0,0.6,0,12.84,0.15,0,0,0,18.59,7.62,0.67,3.88,0,0.6,0,0,NA,0.34,4.18,0,0.6,0,,0,485,1,100.01
GeoB3808-6,,-30.8117,-14.7117,-3213,South Atlantic,0.18,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.66,0.41,0.06,18.52,0,0.41,0,,3.17,0,25.17,0.75,0.19,2.89,0,0,0.75,9.79,0.13,0,0,0,16.16,7.85,0.82,2.64,1.57,1.51,0,0,NA,0.16,6.15,0,0.25,0,,0,732,1,100.01
GeoB3813-3,,-32.2683,-21.9667,-4331,South Atlantic,0.13,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.2,0.69,0,13.9,0,0.54,0,,0.45,0,15.24,2.08,0.15,0.89,0,0,0.59,30.84,0.45,0,0,0,17.56,8.59,0.89,2.99,0.07,0,0,0,NA,0.02,3.86,0,0,0,,0,580,1,99.78
GeoB5112-5,,-23.825,-16.2583,-3841,South Atlantic,0.16,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.95,0.9,2.33,29.15,0,7.68,0,,2.28,0.48,7.58,1.8,0.11,11.65,0,0,0,1.27,0,0,0,0,10.97,6.1,0.05,0.42,1.48,0,0.05,0.64,NA,3.18,10.92,0,0,0,,0,638,1,99.99
GeoB5115-2,,-24.1433,-14.0433,-3291,South Atlantic,0.14,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.31,0.6,1.21,34.52,0,4.56,0,,4.96,1.07,7.38,1.34,1.51,9.73,0,0,0.34,0.34,0,0,0,0,8.12,6.98,0.07,0.3,1.41,0,0,0.07,NA,1.41,12.68,0,0,0,,0.1,804,1,100.01
GeoB5115-2,,-24.1433,-14.0433,-3291,South Atlantic,0.15,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.79,0.17,1.06,33.6,0,5.04,0.07,,5.51,1.53,6.7,1.06,1,11.28,0,0.27,0,1.66,0,0,0,0.07,7.03,6.57,0.27,0.6,2.26,0,0,0,NA,1.43,11.01,0,0,0,,0.07,716,1,99.72
GeoB5115-2,,-24.1433,-14.0433,-3291,South Atlantic,0.16,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.32,0.79,2.36,31.19,0,4.75,0,,3.15,1.83,8.19,1.64,0.25,7.69,0,0,0,1.51,0,0,0,0.28,8.48,5.33,0.16,0.16,2.27,0,0,0,NA,3.02,15.37,0,0,0,,0.25,575,1,99.99
GeoB5115-2,,-24.1433,-14.0433,-3291,South Atlantic,0.17,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.43,0.38,1.14,32.73,0,5.78,0,,4.91,0.82,4.99,0.93,1.78,9.46,0,0,0.47,1.4,0,0,0,0.53,9.08,5.22,0.32,0.67,1.05,0,0,0,NA,2.74,14.01,0,0,0,,0.15,657,1,99.99
GeoB5121-2,,-24.1833,-12.0217,-3486,South Atlantic,0.16,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.41,1.1,0.97,24.25,0,5.29,0,,3.53,0.18,7.41,3.97,0.97,13.49,0,0,0.44,1.68,0,0,0,0,9.57,6.62,0.84,0.57,2.29,0,0,0,NA,1.32,12.87,0,0.71,0,,0.18,646,1,98.6
GeoB5133-3,,-19.0867,-10.1917,-3660,South Atlantic,0.18,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.18,0.24,0.87,24.38,0,7.01,0,,2.21,0,10.78,9.6,0.42,7.43,0,0,0.09,3.67,0.05,0,0,0.24,11.39,4.05,1.39,0.02,3.76,0.38,0,0.12,NA,0.38,9.98,0,0.38,0,,0,800,1,99.36
GeoB5140-3,,-19.0517,-16.6133,-3660,South Atlantic,0.1,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.68,0.33,1.42,22.81,0.81,6.88,0.05,,1.09,0,7.06,4.56,0.2,23.49,0.41,0,2.53,2.13,0.08,0,0,0.1,6.2,3.98,0.33,0,0.81,0,0,0.15,NA,0.33,12.3,0,1.22,0.41,,0.05,655,1,100.41
GeoB5140-3,,-19.0517,-16.6133,-3660,South Atlantic,0.11,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,1.23,0.78,1.56,22.82,0.26,10.44,0.06,,1.43,0.84,6.1,3.31,0.06,21.86,0.52,0,0.52,1.3,0.26,0,0,0.19,5.77,3.44,1.3,0,1.36,0.84,0.06,0.26,NA,0.45,12.97,0,0,0.52,,0,780,1,100.12
GeoB5140-3,,-19.0517,-16.6133,-3660,South Atlantic,0.12,,,,,Bremen,,Niebler et al. (in press),M.W.,May-03,0.37,0.48,0.4,28.73,0,7.72,0.04,,1.61,0.88,7.76,4.54,0,19.17,0.88,0.29,1.17,3.37,0.18,0,0,0.22,5.2,3.99,1.32,0,1.02,1.17,0.07,0,NA,0.18,9.22,0,0,0.88,,0.04,570,1,100.46
V30-40,,-0.2,-23.15,-3706,South Atlantic,0.48,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,4.3,16.2,0.3,14.6,0,,0.8,1.6,4,1.3,0,0.8,0.3,1.1,0,14.6,14.4,,,1.9,5.3,6.1,2.7,0,0.5,,0.3,0.3,NA,0.3,8,,,0.3,0,0,,1,99.3
V30-40,,-0.2,-23.15,-3706,South Atlantic,0.51,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.9,0,2.3,12.5,0,14,0,,1.1,0.9,4.6,0.6,0.3,0,0,0.6,0,21.9,15.4,,,0.3,4.3,8.5,2.3,0,0.3,,0,0,NA,0,9.1,,,0,0,0,,1,96.8
V30-40,,-0.2,-23.15,-3706,South Atlantic,0.54,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,2.7,15.3,0.5,6,0,,0.2,0.7,5.9,0.7,0,0.5,0.2,1,0.5,19.1,17.8,,,0.2,6.7,5.7,3,0,0.5,,0,0,NA,0,12.1,,,0.2,0,0,,1,96.7
V30-40,,-0.2,-23.15,-3706,South Atlantic,0.57,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0,2.6,9.4,0.5,14.4,0,,0.8,0.8,6,0,0.3,0,0,0.8,0.5,13.6,19.4,,,0,6.5,11.6,3.9,0,0.3,,0,0,NA,0,7.1,,,0,0,0,,1,96.9
V30-40,,-0.2,-23.15,-3706,South Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,0.5,10.2,0.5,6.3,0,,0.3,1.1,8.2,0.3,0.5,0,0,0.5,0.3,23.1,19,,,0,4.4,8.5,6.6,0,0,,0,0,NA,0.3,8.8,,,0,0,0,,1,96.6
V30-40,,-0.2,-23.15,-3706,South Atlantic,0.63,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,0.8,8.5,0,10.7,0,,1.1,1.6,4.9,0,0.3,0.3,0,1.4,0.5,18.6,25.5,,,0,6.3,10.7,3.3,0,0,,0,0,NA,0,4.4,,,0,0,0,,1,96.1
GIK16772-2,,-1.35,-11.9617,-3912,South Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,2.6,3.8,0,2.7,0,,3.1,0.3,8,0.3,0,1,0,0,0.3,7.4,23.6,,,0,36.2,3,3.6,0,0,,0,0,NA,0,3.1,,,0,0,0,,1,94.7
GIK16772-2,,-1.35,-11.9617,-3912,South Atlantic,0.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.1,0,0.1,2.9,0,2.3,0,,1.4,0.1,6.6,0,0,0.6,0,0,0,19.2,22.9,,,0,25.8,3.6,8.8,0,0.1,,0,0,NA,0,5.2,,,0,0,0,,1,86.4
GIK16867-2,,-2.202,5.1017,-3891,South Atlantic,0.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,3.7,0,12.5,9.2,0.3,4.4,0,,2.6,0.5,10.4,0,0,0.3,0,0.3,0.3,7.4,19.7,,,0.2,18,0,6.1,0,0.5,,0.7,0,NA,0,2.8,,,0,0,0,,1,98.3
GIK16867-2,,-2.202,5.1017,-3891,South Atlantic,0.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,5.3,0,11.7,9.4,0,2,0,,2.5,0.2,16.3,0,0,0,0,0.3,0,5.3,10.8,,,0,22.8,0.2,8.2,0.2,1.5,,0.2,0,NA,0,3.2,,,0,0,0,,1,99
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0,0,0,7.2,0,,0.3,5,1.7,0,0,0.6,0,0,0,1.7,0,,,0,0,0,0,0.6,0,,27,28.9,NA,8.3,17.4,,,0,0,0,,1,97
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0.8,1.5,38.4,1.5,26.3,0,,2.8,0.3,0.3,0,0,1.3,0,0,0,0,4.9,,,0,1.8,5.5,0.3,0,0,,0,0,NA,0,14.2,,,0,0,0,,1,100.2
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0,0,0.2,5.4,0,,0,2.5,0.8,0.6,0,0.2,0.2,0,0,1.3,0,,,0,0,0,0,0.2,0.4,,29.5,33.5,NA,8.2,15.1,,,0.2,0,0,,1,97
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.76,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,0,0,0,3.8,0,,0,4.5,2.1,0.7,0,0.5,0,0,0,1.2,0,,,0,0,0,0,0.5,0.2,,28.9,31.1,NA,5.6,16.5,,,0,0,0,,1,94.6
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0.2,2.6,24.4,1.6,12.2,0,,1.2,1,0,0.6,0,11.2,0.2,0,0,0,5.9,,,0,1.8,4.3,0.2,0,1,,0.6,0,NA,0.2,30.1,,,0.2,0,0,,1,99.9
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0,0,0,5.7,0,,0.2,4.2,2.3,0.8,0,0.6,0.8,0.2,0,1.7,0.2,,,0,0,0,0,0.2,0.4,,28.3,32.7,NA,6.3,13.4,,,0.8,0,0,,1,97.1
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.85,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0.2,0,0,3,0.4,,0,4.7,1.5,1.9,0,0.4,0.2,0.2,0,2.3,0.2,,,0,0,0,0,0.2,0.2,,28.9,31.3,NA,4.5,14.3,,,0.2,0,0,,1,92.3
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.5,,,,,,,,,,0.3,0.3,6.2,23.1,0,11.4,0,0,0.3,1.3,3.6,1.3,0.3,0,0,0,0,6.8,20.5,0,0,0,0,12.4,2.6,0,0,0,0,0,NA,0.7,8.5,0,0,0,0,0,,,94.1
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.52,,,,,,,,,,0,0.3,9.4,23.7,0,12,0,0,1.4,0.9,4,0.9,0,0.3,0,0.3,0,4.3,14.9,0,0,0.3,2.6,11.2,1.7,0,0,0,0,0,NA,0,12,0,0,0,0,0,,,95.9
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.55,,,,,,,,,,0.3,0.9,8.8,21,0.6,12.5,0,0,0.9,0.9,2.5,0.6,0.3,0.3,0,0,0,4.7,20.4,0,0,0.3,1.3,7.2,3.8,0,0,0,0,0,NA,0,12.5,0,0,0,0,0,,,95.1
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.57,,,,,,,,,,0,0,11,19.3,0.7,15.2,0,0,0.3,1,3.3,0,0.3,0.3,0,0,0.3,4.7,18.9,0,0,0.3,1.7,5.6,3.7,0,0,0,0,0,NA,0,13.3,0,0,0,0,0,,,96.9
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.6,,,,,,,,,,0,0.6,12.7,16.5,0.3,15.2,0,0,1.9,0.6,0.9,0.9,0,1.2,0,0,0,6.5,18.9,0,0,0,1.2,7.1,2.5,0,0,0,0,0,NA,0,12.4,0,0,0,0,0,,,94.8
V25-56,,-3.55,-35.23,-3512,South Atlantic,0.62,,,,,,,,,,0.7,0.3,13,19.3,0.3,10.3,0,0,1.3,0,3.7,0,0.3,0.7,0,0.3,0.3,5,17.6,0,0,0,1.3,9.3,2.7,0,1,0,0.7,0,NA,0,12,0,0,0,0,0,,,96.8
